predict_data,mse,rmse,mape,smooth,skip
"[55.543945 47.535866 67.11703  64.6166   30.48584  50.59842  36.2845
 52.13844  45.639194 38.931145 73.03368  21.968342]",671.303,25.909515211898988,0.81980187,raw,8
"[74.44718  42.727283 66.53739  71.54057  49.175495 55.608566 37.25145
 43.423374  7.954615 22.38244  74.26859  42.59254 ]",663.89777,25.76621365496454,0.50856954,raw,8
"[44.852467 38.32342  43.52848  42.68621  32.204674 47.69178  49.64549
 23.688265 59.31858  59.789753 79.159775 57.15957 ]",474.66525,21.786813734127048,0.5242378,raw,8
"[54.470985 57.403084 44.849277 57.82922  21.537218 61.615273 46.22858
 46.075047 55.86404  54.121593 56.66504  25.327341]",394.03152,19.850227320063695,0.5555466,raw,8
"[45.742382 42.428444 61.127155 70.98914  67.240746 59.746643 47.42436
 62.049435 36.03161  42.075676 66.95722  47.60146 ]",228.16194,15.105030338543525,0.2923032,raw,8
"[44.89909  33.095146 51.4932   51.622906 26.009674 63.823143 35.717506
 37.341095 65.96778  53.456657 91.37992  51.328884]",1020.88525,31.951295027060326,1.1298586,raw,8
"[61.62724  53.24818  47.645626 71.38657  20.145882 65.436005 43.958775
 46.77614  45.08694  45.43123  62.566784 21.212263]",822.8098,28.684661658334495,1.0353172,raw,8
"[46.145153 37.660213 70.25033  74.57433  58.6374   69.342064 44.634132
 62.81544  36.26692  34.712223 76.18688  44.50662 ]",329.27267,18.145872108018036,0.31331608,raw,8
"[51.250896 29.69188  51.828243 55.95811  13.095161 57.97105  30.804064
 33.533752 57.755985 37.558456 97.08841  47.003906]",774.37836,27.827654535256716,0.7311798,raw,8
"[69.4965   42.861473 50.699776 65.64089  17.368202 69.419685 35.777363
 46.990387 42.552616 36.847733 77.07368  16.987143]",683.268,26.13939565810759,0.70710325,raw,8
"[57.930313 36.98891  69.33789  68.33225  51.29315  70.145294 44.919598
 53.831604 26.515327 28.552961 80.85928  39.596676]",501.6332,22.397169670039016,0.32767847,raw,8
"[54.694866 29.274574 54.747955 53.910664 20.257626 54.054943 29.301949
 26.47665  52.097652 35.636784 94.91423  47.09555 ]",559.257,23.648615584066835,0.3844097,raw,8
"[51.860306 57.58094  56.707012 47.02451  26.033268 71.29305  51.257095
 49.046196 67.25681  72.86297  62.174904 24.238657]",369.9443,19.23393629551481,0.37460336,raw,8
"[55.79632  45.729942 56.91257  61.91798  32.785606 78.13921  66.74003
 49.61667  35.447887 40.581806 79.50924  53.27959 ]",513.36053,22.657460905140468,0.22775763,raw,8
"[48.779663 21.090868 51.45391  91.14076  43.64843  54.36497  30.479544
 45.92129  87.520515 43.480854 87.27304  49.2496  ]",1054.1381,32.467492381202426,0.374643,raw,8
"[66.39433  51.099506 69.68424  50.322586 16.092606 79.044685 47.32436
 61.73859  61.18848  60.801235 68.78652   9.426316]",635.64996,25.21209954325316,0.25935614,raw,8
"[79.35897  28.621008 67.382195 87.074455 21.14685  61.807613 45.91672
 55.319817 27.701159 25.156687 80.474625 22.18518 ]",1555.3492,39.43791631367031,0.40958548,raw,8
"[54.77556  11.458592 76.799416 81.01374  52.59627  43.480896 51.752274
 64.376915 61.400112 53.915707 97.57874  38.776863]",983.16876,31.355522036908127,0.31812033,raw,8
"[ 58.54186    6.13315   52.874817  65.65417   14.094502  48.290554
  32.959236  60.898563  47.171356  14.344357 118.55442   27.378696]",1125.4644,33.54794115096708,0.42033565,raw,8
"[12.1436825 41.78451   62.141342  88.48      17.584806  67.84354
 12.769989  76.358665  73.999275   0.4288252 93.43858   41.96936  ]",1654.6743,40.67768818905826,0.41301587,raw,8
"[53.358444 20.864214 81.14628  81.15036  30.511827 49.805466 33.21595
 55.028614 35.378044 37.907436 89.72472  11.613078]",945.675,30.751829015409292,0.39684263,raw,8
"[53.67606   29.14045   45.252506  51.540844   4.6146126 77.04323
 44.62693   58.157654  50.137154  46.12766   74.60407   26.911726 ]",448.73853,21.183449327024743,0.29988018,raw,8
"[ 44.6804    21.117014  66.881775  88.804886  44.60636   55.928608
  30.321703  50.3289    37.71904   31.632967 103.43506   38.299812]",990.8095,31.477126763371267,0.39474413,raw,8
"[35.50221  38.014267 54.20783  44.18413  34.293777 84.92391  47.89136
 33.72625  75.35044  62.26708  72.34444  35.445065]",687.70874,26.224201422243063,0.42445412,raw,8
"[40.876484 37.17712  51.4941   68.99311  17.653934 49.755054 17.603113
 52.349117 50.444725 14.970938 97.69617  45.850815]",591.47217,24.32020082089681,0.33548996,raw,8
"[ 43.808456  27.026817  79.17872   93.674355  41.708492  67.35655
  13.274369  50.316696  33.053204  17.956806 100.02296   39.6769  ]",777.3033,27.880159319691955,0.4951818,raw,8
"[65.76325  37.44746  43.58209  66.755974 31.404976 60.33594  46.50691
 31.22255  56.362816 59.99291  81.81253  15.848805]",483.3738,21.985763798750614,0.49986586,raw,8
"[52.809986  53.614697  68.643135  46.530003  41.609055  66.37923
 45.238613  62.1929    55.858788  47.43978   73.699165   7.2338653]",684.7673,26.168058257142786,0.7776952,raw,8
"[ 68.32065   39.81823   85.60644   80.18139   59.31683   67.93231
  41.892326  49.850037  48.77114   52.259144 114.45572   22.801895]",1649.2316,40.61073216999187,1.2274864,raw,8
"[83.78012  34.80108  60.04549  51.50529  70.27725  57.127914 68.52726
 44.89487  51.755363 78.30278  65.1371   42.174805]",1864.8771,43.184222526234194,2.3484113,raw,8
"[32.681286 39.232994 79.9616   63.218853 47.60743  59.320354 55.320885
 67.07741  81.13933  73.06235  81.28473  52.025753]",1847.2529,42.979680427935946,2.007754,raw,8
"[48.29053  48.097168 56.42987  62.032066 41.69277  61.43257  58.525402
 60.067905 59.556316 57.622044 74.2967   51.99629 ]",1002.28827,31.658936637906347,1.1943084,raw,8
"[44.66237  40.774624 73.02828  69.176025 48.65059  46.227226 38.628685
 50.40816  49.173386 44.837616 63.564228 46.281006]",851.8277,29.186087400573346,1.1173168,raw,8
"[44.692383 37.008255 60.644238 54.64629  41.528442 46.60661  41.83807
 57.070717 56.01341  54.789165 86.59365  44.389145]",552.0581,23.495916782895492,0.6785585,raw,8
"[56.301704 46.21378  44.80101  56.0352   53.63775  51.92854  39.04764
 43.855083 34.400124 31.296278 70.13888  48.649086]",215.45354,14.678335634100506,0.28730795,raw,8
"[22.910707 44.10461  54.36129  49.142376 47.144306 72.263054 46.09693
 54.99236  85.00618  70.87457  73.7773   51.571526]",1000.95557,31.637881825530766,0.8786146,raw,8
"[57.43757  55.244114 48.413937 66.13764  35.464622 62.50481  49.302223
 52.924427 57.331665 59.637    47.66355  28.182167]",457.61426,21.39192038626967,0.59204024,raw,8
"[54.330902 41.44992  63.731285 73.78192  75.755875 51.133152 52.7691
 69.418785 34.16396  43.54766  56.582314 51.312088]",317.13315,17.80823259600344,0.33425835,raw,8
"[56.552017 33.850887 67.31464  63.16851  44.169987 53.276512 30.211287
 39.4356   48.483162 48.606483 80.13075  43.36534 ]",491.32275,22.165801449671292,0.55943793,raw,8
"[37.45251  45.4441   42.43075  64.30256  35.21471  56.90481  53.63954
 55.959892 63.476585 50.920948 57.25088  37.79887 ]",392.5902,19.813889319387485,0.54889244,raw,8
"[28.622654 52.371742 64.28046  54.24486  47.694565 52.025135 39.125984
 68.575    46.79383  41.70371  65.358406 40.379025]",207.82722,14.41621395274936,0.28700247,raw,8
"[51.230625 43.12134  63.243523 55.05885  46.751488 60.690678 48.01324
 45.725616 51.06198  52.45028  74.27324  41.260742]",343.47873,18.53317914573878,0.437222,raw,8
"[58.169933 38.081776 62.981785 80.87649  53.584488 43.136303 59.72043
 61.611282 64.90694  69.209076 51.755165 59.64319 ]",641.08844,25.319724325936217,0.64610034,raw,8
"[48.1504   39.577023 81.19101  96.16693  66.73233  29.399475 35.139893
 67.29544  34.777992 45.402557 57.88703  58.75056 ]",562.4779,23.716616648953902,0.40174496,raw,8
"[25.652954 36.17676  61.36432  62.120472 53.728596 67.2825   43.009876
 56.925545 52.891468 66.69513  54.870277 37.62076 ]",549.526,23.441970927730512,0.5715441,raw,8
"[49.938396 54.949703 41.47535  69.21727  33.210335 58.116417 63.049206
 50.51501  67.13951  64.002594 48.77959  50.90837 ]",526.794,22.951993515763643,0.6166826,raw,8
"[67.08541  55.74149  69.71301  66.763535 64.47733  45.622032 50.4483
 71.18067  19.36029  38.28321  67.09332  58.597652]",469.27695,21.66280099667364,0.4595479,raw,8
"[36.829918 36.65729  47.22657  38.70563  39.22862  66.62433  48.84442
 44.46328  65.016    60.70186  70.462204 55.352837]",174.21912,13.199208923679384,0.23508076,raw,8
"[65.651215 59.48287  38.35482  53.775055 13.083358 80.13553  62.811855
 55.675312 57.00787  54.08786  43.65472  35.728004]",295.69662,17.195831609894864,0.2644184,raw,8
"[62.018097 51.49135  71.28956  76.02706  76.45058  56.44818  60.157707
 79.19957  55.070385 70.74987  39.023422 39.210808]",189.45738,13.764351862770308,0.20214592,raw,8
"[82.2427   42.388477 76.369064 76.37522  20.009344 57.225193 46.307632
 65.71677  20.10194  13.392405 81.664734 37.121864]",496.71338,22.287067525949887,0.43666682,raw,8
"[ 49.756725    2.6368992  57.03174    77.39957    46.920883   29.388264
  39.437626   92.185425   57.630863   27.68758   105.024796   63.699043 ]",948.5003,30.797732143386487,0.6315251,raw,8
"[73.869545  44.249577  62.666103  52.584274   0.9336341 67.40556
 27.118694  48.233196  26.519613   2.3764677 93.39879   22.072844 ]",811.659,28.48962963223691,0.5753236,raw,8
"[49.70908  50.013027 46.442085 58.715034 39.286663 84.097206 67.02619
 63.32225  69.18601  54.774967 59.138275 41.94687 ]",788.11395,28.07336731916424,0.7598179,raw,8
"[47.161922 49.54821  45.206    64.11539  50.358253 54.561855 59.624706
 67.77477  61.32897  68.62926  54.64591  56.679604]",602.782,24.551618733229688,0.7290304,raw,8
"[51.718315 46.159374 43.65602  60.631634 56.747887 57.22925  48.67875
 71.31805  46.74549  37.81749  61.098434 45.660965]",163.6014,12.790676082729963,0.24831617,raw,8
"[45.400036 57.07348  59.69091  72.0292   58.314636 80.50772  49.592537
 62.491493 71.81457  62.294228 60.641582 55.048405]",451.7213,21.25373645918671,0.447031,raw,8
"[42.915203 55.158363 46.672176 58.669765 43.612663 65.73828  68.06798
 59.064064 69.7821   84.26962  44.726704 56.06206 ]",452.3961,21.26960478350466,0.44335553,raw,8
"[26.986586 46.984024 48.173573 61.313263 54.198368 40.86749  63.520386
 75.58059  64.32095  58.818657 57.299194 64.05461 ]",98.634,9.93146528391188,0.16196352,raw,8
"[16.51636  51.670322 78.56915  79.503525 64.66929  51.63894  46.45901
 72.64398  77.50271  72.21323  45.854355 53.608578]",348.5099,18.668419528586572,0.26852682,raw,8
"[46.056973 53.90015  77.081314 60.89912  49.825333 79.59978  48.352013
 80.82118  60.789913 61.327076 43.903046 34.50172 ]",1513.7096,38.90642099611017,0.33060077,raw,8
"[74.99973  30.095533 76.61732  95.11085  44.829765 68.43446  44.609
 76.010765 26.561674 19.177761 81.70464  44.692093]",2909.207,53.937065467542816,0.46401405,raw,8
"[65.46143  19.861631 71.31879  75.26016  39.742035 47.686703 56.0092
 70.62818  47.277058 38.128384 65.9363   46.849846]",1848.327,42.99217401303623,0.41706368,raw,8
"[63.70347  51.37379  63.81241  81.55164   8.65188  88.764175 32.15674
 61.48194  47.994682 18.280453 38.026363 14.888451]",1923.7235,43.860272579433286,0.43767127,raw,8
"[78.78421  15.711724 74.46245  94.97123  44.23542  40.31652  73.123924
 75.7338   36.501545 39.631546 90.98881  60.896484]",1003.2115,31.67351396382167,0.32731724,raw,8
"[104.697655  29.122925  67.41463   53.88851   36.039608  41.239998
  49.67297   41.75736   15.072863  33.691402  65.221016  26.638855]",377.8314,19.437885440059045,0.32608983,raw,8
"[43.22609  17.371956 63.81136  87.70774  36.969643 57.43121  48.58135
 69.27582  60.694645 53.338974 94.95432  38.31523 ]",632.13477,25.142290381446955,0.50829226,raw,8
"[52.449814 28.730639 62.292538 77.624535 58.36723  54.03951  38.864597
 68.12865  43.162376 32.576515 76.82782  42.80311 ]",280.75626,16.75578276606365,0.27520522,raw,8
"[22.122421 37.72253  64.525375 56.822403 46.79654  67.88355  46.14411
 56.849064 84.133965 66.138756 76.61503  44.649586]",446.25797,21.12481869952712,0.33067182,raw,8
"[48.575924 43.467937 55.87728  75.04886  45.48605  51.423065 51.906494
 66.450195 66.12649  68.85271  51.593964 44.90861 ]",314.93506,17.746409738134357,0.33954906,raw,8
"[62.087578 42.812866 75.39354  65.99374  68.60405  53.652916 59.665188
 71.036644 63.6245   52.306595 71.27983  48.716873]",462.4907,21.50559676313754,0.46192428,raw,8
"[60.773365 48.51694  65.292786 67.642944 54.831783 57.411995 42.731754
 65.22059  45.9457   60.833496 53.356525 27.343525]",428.03345,20.688969217088246,0.5184819,raw,8
"[48.03611  39.462955 66.55742  75.03264  36.159153 52.232338 54.15895
 74.39769  53.35666  45.70628  79.744675 52.871624]",453.26956,21.290128270341118,0.42875454,raw,8
"[56.01107  30.045792 52.249134 64.897224 58.72411  45.46088  40.544212
 64.63541  36.92271  28.313717 67.78227  51.198425]",200.94672,14.175567583296047,0.2724087,raw,8
"[37.209743 61.67435  73.159645 79.58423  55.081615 84.766624 36.26708
 64.84447  68.12357  57.73707  80.4631   48.589535]",908.47363,30.14089635051519,0.759239,raw,8
"[47.2568   59.119522 51.711796 40.77211  46.71615  66.16708  70.899185
 53.606674 61.856766 77.13096  50.084457 45.834446]",522.33997,22.854758056481643,0.5981959,raw,8
"[67.40413  48.675297 58.090656 58.529114 54.818287 42.511265 71.46546
 52.82863  46.808064 62.782913 63.017788 42.81889 ]",252.17418,15.879993043989296,0.30825546,raw,8
"[73.78397  54.66974  68.06981  56.706886 84.19592  64.08195  61.517536
 65.977234 54.7517   76.60577  68.08494  66.65412 ]",957.80646,30.948448386300907,0.8282375,raw,8
"[41.11089  21.567385 63.702183 83.529205 58.766968 41.7543   34.757133
 47.1014   69.22836  82.480644 88.50282  62.514256]",1014.6976,31.854317930239556,0.8283803,raw,8
"[58.569996 41.23853  49.175    48.66706  47.109985 32.10418  48.523533
 60.574677 34.365612 34.68474  76.67407  44.170902]",251.98192,15.873938337254588,0.34164095,raw,8
"[41.85509  46.93585  54.694504 57.808064 48.47174  86.28266  26.228498
 42.41453  63.645927 58.229652 88.71501  43.253464]",756.4743,27.504077955809002,0.63485986,raw,8
"[40.35721  42.60946  37.236156 61.031048 39.881165 49.8232   47.877308
 45.804115 59.5101   61.67474  62.94133  49.619297]",117.41574,10.835854417940325,0.22967064,raw,8
"[49.59505  51.16581  58.20612  70.08445  54.957443 48.83418  36.887146
 53.017776 41.94871  29.238127 73.055756 44.23316 ]",149.47145,12.22585174152149,0.16591497,raw,8
"[51.82468  48.303234 46.05639  51.096798 47.83873  60.766823 49.485313
 33.18534  52.847122 68.53523  76.271774 50.262794]",248.2231,15.755097548250307,0.28005323,raw,8
"[42.561596 52.797955 34.60323  49.93528  40.768135 53.047474 55.286396
 49.16572  69.43815  59.174583 62.40813  47.199192]",69.91885,8.36174944373279,0.14313169,raw,8
"[51.150253 55.037704 48.385956 55.942886 55.26693  61.71445  50.783123
 50.969715 37.41707  43.70972  69.75582  48.941345]",114.83213,10.715975477394903,0.1635914,raw,8
"[56.449932 41.06938  37.559895 61.9896   52.230743 64.57284  48.6589
 45.91775  67.97095  59.304684 81.27886  48.557373]",548.4014,23.417972333715323,0.56171954,raw,8
"[55.41417  42.864933 46.01348  64.42431  41.824234 56.21507  36.30621
 54.767582 56.667183 48.463997 66.47304  36.153065]",375.38818,19.3749369958653,0.4972241,raw,8
"[68.60926  45.57513  46.269753 59.446663 40.67113  73.30048  47.28332
 49.94107  36.775284 31.852169 83.0977   34.98258 ]",547.7903,23.404920064019127,0.53441954,raw,8
"[52.739605 43.7976   51.513306 59.211723 38.99181  59.708103 47.195087
 32.72535  52.35559  60.230568 61.665714 42.393585]",353.36462,18.797995212879417,0.49393153,raw,8
"[53.986515 45.734318 53.306454 63.46561  34.045624 68.625595 45.717255
 53.6118   58.024914 53.525246 64.16946  30.996851]",381.5305,19.532805406816166,0.49510112,raw,8
"[57.47266  54.07729  65.63382  80.96413  72.23333  54.933437 37.113956
 64.24423  33.420692 37.391693 68.041336 55.523945]",546.55084,23.37842685650932,0.53903556,raw,8
"[43.202126 34.6408   45.12856  56.521362 39.981342 54.320778 45.944168
 41.43084  63.29537  59.56056  81.55643  64.03728 ]",861.29254,29.347785972776656,0.97573906,raw,8
"[26.11166  66.79187  44.50278  39.39034  28.174068 65.43192  73.579735
 57.6546   90.38858  83.72913  45.537685 42.0115  ]",1065.3792,32.640146298548125,0.9307315,raw,8
"[29.657204 42.22914  53.50283  60.24782  37.400894 48.68269  60.724213
 57.6941   33.21818  41.23665  55.313705 59.166813]",347.4503,18.640018424487526,0.4734712,raw,8
"[37.257084 29.138424 58.454758 65.49139  66.271225 70.68688  29.34363
 57.1376   72.88624  61.33005  66.34744  63.38388 ]",1039.9518,32.24828339968753,1.024991,raw,8
"[43.808777 44.263645 44.947712 76.24537  34.00201  63.697456 55.546806
 50.826054 72.25594  69.85995  63.48117  55.457077]",542.52637,23.292195413646606,0.60184556,raw,8
"[59.998466 50.42157  58.772972 63.594875 48.447308 38.66481  45.74581
 61.515324 28.855368 34.096405 67.21278  54.319214]",193.66943,13.916516575413187,0.25814265,raw,8
"[37.054382 32.38155  52.644535 49.54446  39.8932   75.1266   36.42411
 45.099495 63.63599  64.22298  72.605576 45.899593]",419.06143,20.4709900074414,0.41173673,raw,8
"[43.447628 50.33221  30.181389 65.11075  19.659264 68.79757  60.84663
 48.563293 73.187874 61.266903 59.001156 54.572365]",301.99277,17.377939099156276,0.36474073,raw,8
"[60.422943 47.564514 66.89555  75.84716  50.70738  47.64856  38.068607
 64.64851  25.736515 29.050406 73.01338  54.45849 ]",483.6074,21.991075266057862,0.267366,raw,8
"[39.02865  30.267378 52.956463 57.194862 30.481155 76.84388  39.924374
 46.404934 57.35196  49.25636  88.18736  42.34009 ]",853.5102,29.21489676297169,0.6575628,raw,8
"[61.897488 33.720875 44.66327  70.12645  29.734743 49.64924  55.015903
 48.75819  74.100784 60.497604 59.401585 31.76777 ]",436.9152,20.902516395170956,0.4786253,raw,8
"[78.93742  56.049183 65.206154 62.182682 34.069473 72.42364  52.77552
 63.92536  17.107088 28.402384 81.34461  37.044495]",528.18317,22.982235890006574,0.31487224,raw,8
"[21.151518 25.652962 54.367535 63.95451  26.94919  61.08285  40.53894
 38.359352 76.73191  64.09207  85.49378  53.957474]",813.5998,28.523670739939288,0.340693,raw,8
"[38.224987 67.93954  50.210308 54.965157  8.344333 77.64135  63.05262
 60.090343 82.07125  69.49847  42.36044  29.614475]",801.4262,28.309472063182206,0.29519108,raw,8
"[43.15008  34.656555 59.96408  69.367615 43.797108 64.28203  69.03687
 79.352325 59.622578 52.033913 72.45633  44.800686]",905.1938,30.086438583207116,0.31052414,raw,8
"[59.188065 27.103212 70.60419  94.234985 54.613438 60.033844 51.40609
 75.426926 62.35693  55.987514 83.86464  54.276897]",1123.7457,33.52231685816275,0.32468325,raw,8
"[34.173756 21.662008 64.317    74.470924 57.756752 52.260696 58.391975
 83.46722  79.94187  72.38358  71.64631  42.884136]",682.93066,26.13294212411798,0.45334387,raw,8
"[ 6.00071  43.109406 68.46736  87.78094   7.704633 64.52344  34.88085
 79.90417  82.20561  25.85223  74.5388   54.768105]",777.3548,27.881083145446148,0.5325257,raw,8
"[29.3089   19.155556 64.4611   80.1028   50.682228 58.18004  45.51552
 81.5674   72.76502  45.620857 66.0539   52.91345 ]",851.07153,29.173130329176622,0.7477577,raw,8
"[52.16574  32.86674  57.19892  77.35341  37.789433 49.70268  54.04737
 64.649605 66.021904 48.528473 60.467556 52.815132]",511.30154,22.61197789202557,0.5676046,raw,8
"[57.248577 55.436115 50.423935 74.0574   48.89159  48.919632 51.159874
 71.96474  30.711063 35.176025 44.458797 56.06929 ]",244.67107,15.641964911230932,0.30385607,raw,8
"[34.469177 41.8232   60.8738   55.351864 54.112785 57.3528   52.32455
 63.046528 53.45281  61.57748  47.05875  47.2436  ]",491.97366,22.18047933048513,0.6609376,raw,8
"[54.59472  67.694115 35.642467 48.429012 42.781857 50.862602 74.231514
 63.456463 45.96669  57.984398 43.60159  58.331863]",431.58508,20.77462594146553,0.5214765,raw,8
"[47.46694  43.224945 46.00862  62.5911   74.81949  46.843502 53.79092
 72.8008   47.358494 47.44779  50.470592 57.80672 ]",193.26689,13.902046305472162,0.24328981,raw,8
"[26.49544  58.19398  60.00699  56.46302  58.703655 66.121315 56.435276
 67.989555 78.68344  72.583405 48.561325 53.46632 ]",1350.0785,36.7434142563118,1.4780787,raw,8
"[61.409267 55.13491  49.96193  62.532734 52.40833  67.34434  58.329853
 69.20284  56.9781   66.66833  37.060646 51.38501 ]",1064.7137,32.62995165667868,1.2513067,raw,8
"[42.32497  36.935543 60.050144 77.93211  63.925552 46.07802  52.64326
 79.78433  38.64468  38.53557  64.50615  64.1047  ]",632.22034,25.1439920639914,0.5980949,raw,8
"[56.934418 50.979782 65.09375  66.9934   34.74763  71.04461  33.948006
 57.83368  53.472507 43.885277 67.38147  45.191483]",626.51,25.03018197627866,0.68428653,raw,8
"[45.584576 59.39269  56.892296 54.197968 50.285263 53.063435 59.827175
 59.553303 47.41097  67.30906  47.441315 42.942646]",233.36513,15.276292991543352,0.3492094,raw,8
"[59.749092 62.03141  66.23874  50.549606 51.961678 50.66563  67.67736
 55.87382  40.59346  62.176167 60.59134  50.614307]",87.123535,9.333998883450223,0.1513234,raw,8
"[67.26167  48.40815  50.769653 61.191845 82.74841  57.380615 60.56953
 58.65336  56.641495 77.8015   67.57024  63.0714  ]",461.88565,21.4915250886196,0.43635926,raw,8
"[29.515427 48.960487 79.696976 38.72726  64.58853  51.697697 47.268314
 61.627438 73.94339  88.18258  58.17402  49.89328 ]",288.61905,16.988791866176523,0.26544034,raw,8
"[44.786118 49.217903 52.193127 54.976048 34.882526 42.95073  61.226364
 48.40447  47.763496 50.852898 61.837463 59.49608 ]",205.60565,14.338955744944217,0.17801054,raw,8
"[52.738247 39.836258 48.34336  62.417618 62.499126 58.734245 35.171402
 43.7453   67.78827  75.657005 57.88305  51.107594]",389.60168,19.738330338970226,0.30936027,raw,8
"[50.46896  47.920086 41.610252 72.11493  48.821465 49.492657 66.463875
 58.565838 78.63533  71.222984 47.867393 50.14993 ]",237.53957,15.412318645811832,0.24541968,raw,8
"[60.638725 53.659996 69.580574 77.66543  73.894135 43.254765 42.93815
 78.385315 36.358498 36.904686 67.44131  56.61897 ]",332.66586,18.23912999671611,0.28375652,raw,8
"[44.913513 50.722664 60.85912  53.0193   63.20033  66.88608  54.24974
 53.526176 62.61392  76.56311  70.915    45.39418 ]",349.61032,18.697869425282708,0.34958813,raw,8
"[58.94771  61.110847 43.225937 60.81786  58.76941  53.056076 84.825645
 61.75122  83.9719   83.75034  33.63958  57.93216 ]",620.16486,24.903109363230755,0.5045844,raw,8
"[71.10076  63.921196 71.238594 56.477215 79.96419  53.051132 69.26961
 77.173805 41.18328  73.50075  48.57563  54.535107]",598.14703,24.45704466388787,0.52170753,raw,8
"[45.647507 47.394024 67.74247  59.236214 88.47931  53.89286  69.61725
 66.708534 62.214058 81.16614  59.075756 74.51519 ]",587.5503,24.239436729609665,0.48518524,raw,8
"[43.24484  49.62753  58.20257  63.418186 66.72251  51.551174 65.54926
 65.36115  74.83     80.72847  51.15714  71.42289 ]",271.9603,16.491218773361155,0.2942162,raw,8
"[62.617897 60.094006 53.50272  69.794624 74.00667  48.86573  63.262814
 83.71065  42.908905 52.77424  47.27554  64.00973 ]",225.6179,15.020582700517512,0.23739146,raw,8
"[55.23435  59.92028  52.37449  63.118683 49.29671  66.65341  56.07675
 57.074337 59.405884 63.08245  51.012787 51.84255 ]",382.35208,19.553825234435028,0.47456324,raw,8
"[46.673954 59.448368 37.37961  63.389942 53.50435  52.218365 85.109665
 75.251526 72.153946 75.40079  53.38541  60.210995]",700.2098,26.46147724205947,0.61622834,raw,8
"[39.23953  52.08474  38.422226 52.05388  51.166454 49.592537 53.01613
 79.16932  44.433014 31.692139 60.535202 49.09324 ]",142.26825,11.927625476670482,0.15410726,raw,8
"[30.283869 56.923374 59.685734 65.19965  48.478687 89.88442  48.78326
 67.10568  83.608574 60.53894  68.48715  54.663208]",615.5877,24.811040033008112,0.4694177,raw,8
"[67.15426  50.79865  38.7739   80.876785 46.344807 60.74449  71.905075
 58.769657 61.11705  74.00913  48.912464 64.2957  ]",514.7285,22.68762913186391,0.4766684,raw,8
"[60.01855  41.827396 60.20115  62.938744 64.53604  37.27532  52.73057
 79.7272   36.65635  35.318466 66.82753  56.86279 ]",250.54529,15.82862243171962,0.24377285,raw,8
"[54.212402 50.63411  60.94908  58.417732 46.494984 80.25047  41.55975
 56.548847 60.553944 54.763004 80.20657  38.81018 ]",306.37927,17.50369310919663,0.29003045,raw,8
"[50.995483 53.34603  39.794144 48.5661   30.451237 67.3821   67.10406
 56.96671  61.39851  78.42519  36.52668  51.2499  ]",160.96959,12.687379131774948,0.21202154,raw,8
"[47.35445  46.514774 56.507347 70.511024 43.108307 46.106155 50.698708
 68.73229  39.857292 36.495617 62.534016 51.93077 ]",346.95322,18.626680234350253,0.21996027,raw,8
"[61.148556 54.905167 67.91674  55.590282 71.10447  67.42292  55.06187
 58.757572 64.24652  71.953896 52.422874 42.02043 ]",601.7431,24.530452564666305,0.64812005,raw,8
"[53.849236 53.191334 57.979557 47.442898 51.697376 52.081676 72.36638
 73.314384 49.312992 80.93133  43.54746  50.438377]",1038.016,32.218255558160465,1.1216019,raw,8
"[50.27301  42.12426  56.011303 73.97578  65.19651  35.30126  60.072033
 68.320984 45.456917 37.833157 60.35909  66.731926]",885.3466,29.754774720241855,0.96913767,raw,8
"[52.632023 53.746418 53.986843 60.934673 75.85736  56.10202  56.04622
 61.249393 63.82502  69.34695  52.32521  61.143402]",1342.5374,36.64065165244233,1.5150132,raw,8
"[43.942577 58.582344 38.8536   64.02022  53.824623 51.40068  62.312614
 59.155087 62.6472   69.95502  49.100624 62.58687 ]",804.3786,28.361569086956713,0.9688403,raw,8
"[40.336735 45.599552 37.424026 56.413605 67.21862  42.289394 52.535557
 71.79208  51.864    50.06932  52.916996 52.443043]",141.32654,11.888083869402061,0.19385679,raw,8
"[26.58644  63.887867 51.57038  61.88749  59.32076  70.97225  44.750896
 65.82786  74.145294 60.366848 54.26335  55.509335]",523.6601,22.8836206753836,0.53164595,raw,8
"[37.83004  63.69164  49.427254 48.64203  58.94334  57.606583 60.786842
 60.161682 69.18258  80.79188  29.521473 58.53559 ]",844.12665,29.053857712001324,0.85177535,raw,8
"[42.372673 58.683147 32.65473  57.56116  39.459373 49.59599  65.78492
 49.79311  38.25937  51.392467 44.0859   61.564335]",299.75812,17.31352412641,0.41852498,raw,8
"[47.55026  59.03441  50.600098 62.493046 80.00058  76.93745  49.16754
 61.500492 66.31529  73.66429  52.506897 64.58066 ]",1032.7286,32.13609555772624,0.9561059,raw,8
"[49.711357 62.45287  32.40065  51.382877 46.660183 61.59819  74.709
 47.11612  67.58447  86.11364  54.671143 66.13862 ]",1174.2744,34.26768760891957,1.1683741,raw,8
"[52.133877 54.557236 27.579103 46.656628 52.856236 44.495205 56.976803
 65.748985 42.246593 41.38168  62.174973 48.44477 ]",362.79257,19.047114532691936,0.5171155,raw,8
"[39.164986 64.208305 64.58329  56.12457  61.81503  86.285194 41.480583
 53.94955  70.89495  65.51151  76.03693  51.06686 ]",954.8745,30.901043861312356,0.8526728,raw,8
"[49.19805  62.96773  44.322227 33.473038 48.908627 59.33133  72.952515
 45.611324 58.53398  82.6499   29.789736 49.5265  ]",726.0667,26.945625088792823,0.75548893,raw,8
