Unnamed: 0,predict_data,mse,rmse,smooth,skip,result_corr
12725,64.70131  60.65436  52.390312 47.75866  23.603115 57.82597  54.341156 30.30108  79.37075  60.26319  70.47169  61.900978,427.6022,20.67854451766712,weighted6,2,0.17430330068681363
12726,53.586483 65.72078  64.6388   53.969173 50.463936 60.27148  53.388992 31.834272 78.186386 48.917107 51.06958  47.589436,285.62186,16.900350785988234,weighted6,2,-0.25959226164535454
12727,62.46163  57.587536 57.619305 52.66082  37.63169  67.00439  51.049084 32.013927 73.72584  54.55353  54.728985 56.05827 ,198.80048,14.099662268090634,weighted6,2,-0.18841434929495418
12728,58.243855 51.5826   58.512203 55.645206 42.17133  47.889557 58.77722 49.30762  69.60441  46.117973 55.95352  48.331524,79.52456,8.91765434522981,weighted6,2,0.025920573403562838
12729,62.20884  48.7323   56.625885 58.447342 57.85908  37.6298   56.93352 46.743935 64.21072  43.776222 41.818512 38.587498,73.35082,8.564509469241683,weighted6,2,0.44857800213772825
12730,57.80772  44.185856 58.22981  64.46933  57.829628 50.9403   68.914055 60.581455 69.866035 37.18256  44.425846 38.623917,158.36847,12.58445347396069,weighted6,2,0.3874884808888313
12731,60.714863 40.41575  70.30165  65.33499  63.004326 46.64973  60.421925 54.538868 72.55257  43.695564 34.752663 38.44114 ,218.1253,14.769065819332692,weighted6,2,0.5012393516334697
12732,66.11562  42.64574  70.96948  63.451416 57.146442 57.85167  51.24844 56.337727 64.66246  44.803707 34.453865 37.991436,252.24341,15.88217265373743,weighted6,2,0.5766070040418838
12733,63.752304 44.227036 65.68144  57.307457 55.127502 49.244263 50.197845 51.306362 64.50561  31.26931  27.342205 30.321178,241.36041,15.535778467706606,weighted6,2,0.5504168174589952
12734,52.3403   41.468433 59.069843 66.79912  57.428596 48.1754   65.84789 60.756905 66.56447  31.187132 19.42339  28.033987,426.22733,20.64527368284212,weighted6,2,-0.001114553003081149
12735,61.003887 33.1346   62.34131  63.9562   42.711098 47.174225 60.967133 48.294052 83.74177  54.54185  43.710346 37.242794,498.6565,22.330617862939327,weighted6,2,-0.07761673341723235
