Unnamed: 0,predict_data,mse,rmse,smooth,skip
26,"[29.369898 78.29375  84.02758  46.523457 62.000908 61.85306  41.181053
 79.515495 45.062523 32.418736 27.64155   8.852484]",2695.1455,51.91479083857028,weighted12,3
27,"[31.154106 45.331615 61.780266 34.908234 69.94056  60.43334  42.60157
 76.20947  19.661964 38.51878  29.48529  14.589613]",2872.296,53.59380466469516,weighted12,3
28,"[32.624107 63.579365 64.16299  33.770657 64.47262  62.456287 29.925829
 68.86373  31.313915 44.61353  22.768288 25.378149]",2378.639,48.771291924816026,weighted12,3
29,"[40.04065  39.93492  62.08744  43.752155 62.62633  60.144966 24.148438
 86.841644 29.853716 39.376945 29.799973 17.813805]",2596.7122,50.957944995879934,weighted12,3
30,"[82.794235 29.613379 63.9389   49.893307 73.76687  67.76159  30.414064
 79.17344  35.172333 14.161265 19.159613 34.98198 ]",2969.6438,54.4944382375681,weighted12,3
31,"[34.314247 45.280006 69.5992   37.628166 67.99356  68.74162  40.67901
 99.69318  37.56321  35.823124 37.885914 21.560398]",3363.63,57.996809246824085,weighted12,3
32,"[61.341568 39.779964 51.67991  52.67306  67.92645  51.71651  35.82093
 89.03707  28.8041   24.680958 25.31979  37.874763]",4184.387,64.686839519575,weighted12,3
33,"[51.30422  69.17872  62.885754 54.820038 74.36574  57.01972  26.147161
 77.7835   32.804066 31.538813 17.819326 45.0141  ]",4020.321,63.40600164749292,weighted12,3
34,"[40.87087  71.08321  71.91831  47.15819  63.7064   64.752594 38.65415
 61.3294   48.63849  21.627462 32.7983   31.059351]",3668.754,60.57023944355842,weighted12,3
35,"[38.51924  65.30312  76.91052  42.50096  63.93357  73.52124  27.271364
 60.72899  47.41007  16.089222 29.828426 12.412648]",3731.9436,61.08963581095917,weighted12,3
36,"[24.444834 74.07367  68.698685 28.254429 68.67031  81.1905   39.43255
 57.876076 41.1046   32.10665  36.498295  7.603239]",3750.5295,61.24156710123954,weighted12,3
37,"[37.25058   53.84867   56.842224  41.383     76.21727   75.97876
 29.881626  69.6832    36.127064  33.101627  27.364252   7.8285723]",4272.6685,65.36565196669616,weighted12,3
38,"[57.62875  55.097496 61.096085 62.009647 81.68782  76.851494 43.422173
 76.29551  37.35859  24.727041 36.016357 24.89024 ]",4105.1304,64.07129131751404,weighted12,3
39,"[71.44031  41.97344  78.65155  42.404324 90.244774 60.622166 54.600117
 91.45562  44.72298  42.316536 43.708958 38.54085 ]",3963.3445,62.955098939020615,weighted12,3
40,"[65.46926  59.438293 62.53022  46.296352 86.521545 52.247192 43.025024
 85.290886 34.244217 44.147873 31.060131 56.66265 ]",4415.8833,66.4521128391058,weighted12,3
41,"[62.1136   65.512    64.32711  60.900944 66.98312  53.577618 36.390713
 75.18261  56.130398 16.522738 35.283558 57.70258 ]",4218.11,64.94697732212985,weighted12,3
42,"[58.66162  61.092133 89.09114  47.48376  57.91984  51.615948 35.894085
 59.171223 61.12307  22.641832 34.751175 37.206104]",3796.4133,61.61504142722072,weighted12,3
43,"[24.001524 68.53409  65.63468  21.42228  65.19423  59.52565  43.83157
 65.03513  35.103443 56.078655 35.59507  19.957258]",3760.9854,61.326872996774426,weighted12,3
44,"[26.558914 58.608204 52.714924 45.370846 73.31127  66.6734   40.052345
 64.93509  36.88246  33.144985 33.99157  12.240793]",3400.6367,58.31497851109953,weighted12,3
45,"[59.077286 55.682217 61.44171  55.33384  74.04016  59.37897  42.353806
 55.976955 43.13781  32.232    37.01114  38.865402]",2499.3198,49.99319777948546,weighted12,3
46,"[48.55295  50.762024 67.47534  26.149511 81.38732  70.781296 59.14315
 88.95371  35.048008 52.862217 45.597355 41.72975 ]",2550.287,50.50036741821786,weighted12,3
47,"[65.15733  28.9432   73.841644 41.926193 73.26696  66.70435  48.71201
 83.09005  46.801056 29.85294  42.14482  42.42234 ]",3387.6748,58.20373531559208,weighted12,3
48,"[52.9743   54.346176 75.422226 39.107357 71.99226  50.77887  40.162792
 84.02247  34.467987 57.72803  44.586628 49.115677]",3809.9424,61.72473072288368,weighted12,3
49,"[75.41519  51.647137 52.144985 50.166187 79.11292  43.044453 31.456509
 79.49095  47.130264 36.631744 24.647865 50.04611 ]",4500.597,67.08649020457658,weighted12,3
50,"[57.449726 65.41952  66.80837  62.8771   66.18731  57.328    37.493603
 65.95513  53.594227 11.261359 31.308258 38.142498]",4133.6978,64.29383915980014,weighted12,3
51,"[53.862843 56.581814 76.41803  34.72057  62.104076 62.327953 47.179928
 57.06331  51.96989  28.84251  46.360706 40.528217]",3437.2727,58.62825858814267,weighted12,3
52,"[37.89953  70.877495 69.608864 35.90949  65.893005 69.892845 30.46921
 70.6649   44.18527  37.889587 29.624166 26.691263]",3104.459,55.71767210118348,weighted12,3
53,"[46.347298 58.652935 65.77509  40.923    72.73162  71.36627  41.79955
 61.471733 42.785732 28.348127 43.92491  22.598318]",2587.57,50.86816360317497,weighted12,3
54,"[50.520615 65.92872  64.63224  42.54859  78.383385 68.74542  46.946125
 66.51085  50.264496 27.952375 46.602592 29.98801 ]",2697.7458,51.93982912572369,weighted12,3
55,"[44.19046  59.15076  58.259914 38.94769  70.89389  67.42628  55.516132
 86.11037  44.998325 28.092222 46.317146 34.71661 ]",4199.722,64.80526342797127,weighted12,3
56,"[64.532555 45.755226 71.94373  37.59197  71.319176 62.307125 48.98467
 79.984505 46.442688 30.887724 44.251305 47.775738]",6108.1733,78.15480369013635,weighted12,3
57,"[53.72888  68.26624  71.636024 38.369663 75.09331  61.281395 39.00123
 83.807434 44.546677 46.542156 43.395596 42.908253]",7712.355,87.82001469180446,weighted12,3
58,"[73.67696  56.152687 58.40833  53.48406  84.08776  58.19533  35.63259
 77.35116  54.009968 20.22982  28.81738  37.89085 ]",9222.02,96.03134660750104,weighted12,3
59,"[59.112278 74.41117  72.994194 55.69611  75.290436 69.757545 42.942318
 67.273476 57.61666  13.811538 32.094055 31.68531 ]",8660.273,93.06059014158464,weighted12,3
60,"[55.074394 59.263664 75.710915 36.618134 75.61372  69.98229  46.09538
 73.99252  50.940876 31.684923 39.70997  29.96154 ]",7904.672,88.9082216389463,weighted12,3
61,"[61.998413 61.845142 75.54981  51.141464 86.67838  78.740234 24.57752
 76.09439  45.786022 25.660543 16.976526 24.158178]",7861.121,88.66296348391475,weighted12,3
62,"[55.036957 55.144627 71.263016 55.504673 80.025696 76.675934 37.729797
 81.31453  44.439358 27.450466 33.894905 21.352419]",7668.2837,87.56873695221515,weighted12,3
63,"[70.26971  39.139732 74.80119  53.46013  86.80692  61.72953  43.617397
 88.24208  40.345478 36.795853 37.042618 31.86876 ]",7831.459,88.49553087232711,weighted12,3
64,"[62.140873 59.039562 73.123405 55.365005 83.60321  55.999695 44.525787
 92.84439  39.84198  39.023834 40.427956 39.462654]",8077.3223,89.87392428076677,weighted12,3
65,"[65.90135  37.95867  69.122894 52.75295  79.900955 57.507755 32.518726
 86.11865  42.010017 24.370401 34.00944  42.053745]",8990.114,94.81621305353056,weighted12,3
66,"[62.701378 47.87661  73.976906 56.829277 60.54209  65.1013   28.604673
 71.08164  42.56678  23.232927 32.125618 46.752144]",8247.689,90.8167905903143,weighted12,3
67,"[45.333645 36.66551  83.27005  28.393387 67.43387  57.709843 39.982704
 78.21912  27.527498 69.19964  40.54218  32.185734]",7321.9946,85.56865447642758,weighted12,3
68,"[50.742657 41.54292  61.036633 38.26062  82.676    53.923286 33.308773
 78.18199  24.71405  63.331703 25.045647 29.873901]",6210.5366,78.80695794848162,weighted12,3
69,"[51.88321  29.894205 54.490227 60.82251  75.034744 61.08589  26.360033
 86.08721  31.563875 21.313374 26.27112  22.898746]",6128.0444,78.28182696893163,weighted12,3
70,"[71.52774  25.004358 73.20645  56.121376 63.25933  58.609413 38.344307
 74.38897  42.960327 17.397667 42.37767  48.562675]",5467.5024,73.94256177200145,weighted12,3
71,"[53.130615 33.320507 62.015347 33.66426  67.05615  51.931335 33.033745
 93.44863  18.29764  63.246216 31.791563 47.014397]",6355.396,79.7207375536237,weighted12,3
72,"[40.77331  47.827915 60.43773  48.921978 73.98522  61.706203 38.37282
 72.16021  26.197252 41.71726  37.73766  44.948456]",6917.905,83.17394294583039,weighted12,3
73,"[44.35363  53.9008   71.593475 52.600742 65.964264 67.49921  35.756077
 71.84273  40.2956   29.389193 33.06736  36.892155]",6825.568,82.61699505001226,weighted12,3
74,"[44.307858 52.757103 76.5865   44.85332  66.553505 66.267494 37.902294
 53.254387 43.07212  32.90059  41.372837 33.069397]",5739.3687,75.75862097704623,weighted12,3
75,"[26.070395 71.54971  71.333374 30.213776 69.99434  72.114716 44.125248
 56.249424 41.317253 48.232193 39.730755 22.566786]",4348.852,65.94582663657535,weighted12,3
76,"[38.295937 52.639893 59.018223 47.62644  69.789955 65.84772  38.621754
 59.125412 39.61532  36.5566   34.906773 21.429712]",2772.7449,52.65685969602512,weighted12,3
77,"[56.829094 61.112297 73.91359  48.60633  80.17486  74.04722  47.616512
 58.65365  44.638958 34.456898 45.105503 34.702763]",887.0337,29.783110841654032,weighted12,3
78,"[55.107697 60.233353 74.80548  39.031124 84.253975 67.73992  50.089577
 71.3333   58.00719  40.377777 49.690792 35.438118]",407.98892,20.1987356564499,weighted12,3
79,"[62.83452  66.51494  67.54523  51.877922 81.48828  65.1249   47.23281
 71.729675 53.6265   23.815186 43.5566   40.029354]",285.62256,16.900371551943763,weighted12,3
80,"[48.630745 64.51775  75.34308  36.19041  76.127594 66.811485 53.279953
 81.59078  51.828876 35.481014 50.037315 37.102844]",334.9401,18.30136863718505,weighted12,3
81,"[64.85288  59.562954 72.48246  43.940575 76.2453   61.261707 41.885887
 81.99335  46.029156 37.683937 41.00726  42.506683]",312.9901,17.691526567955844,weighted12,3
82,"[56.24329  67.114395 79.13384  45.03881  81.93532  57.58846  43.002712
 84.85379  41.123318 45.45349  40.566986 35.34338 ]",320.29453,17.896774154759967,weighted12,3
83,"[69.37042  62.189255 72.60064  54.015633 83.483665 51.53652  45.52914
 77.27685  49.123135 33.624268 34.30446  38.624657]",265.93518,16.307519144985314,weighted12,3
84,"[66.70757  70.13899  74.942665 56.977787 77.1993   50.834637 40.648663
 70.46134  50.256847 34.64893  30.790375 39.660904]",325.96872,18.054603830669397,weighted12,3
85,"[57.19875  58.69603  67.86132  48.066887 69.9529   50.715935 46.689915
 77.65171  41.369293 45.48697  32.223797 37.31108 ]",446.99167,21.14217748249153,weighted12,3
86,"[62.711224 48.07671  66.987595 53.984512 66.78499  49.48565  30.841291
 77.042    34.758183 42.553513 25.294886 31.146349]",951.3044,30.84322263195301,weighted12,3
87,"[52.146225 44.72458  61.775925 49.714645 66.417656 47.24422  32.64384
 79.30519  26.83508  52.720272 33.13294  28.362474]",1356.5391,36.83122401577227,weighted12,3
88,"[72.523285 48.54382  50.823902 60.600235 71.759964 41.1353   25.387857
 61.3034   34.95138  32.43935  25.382158 49.696545]",1987.3174,44.57933807059612,weighted12,3
89,"[53.878967 69.334564 63.900715 66.59269  54.34377  57.222137 32.79476
 60.711147 53.18932  16.564419 33.16122  34.09417 ]",2429.8386,49.29339330018654,weighted12,3
90,"[55.72177  49.452816 69.395584 51.063274 53.989475 58.946373 37.51865
 47.880486 50.801888 22.790369 44.58746  26.429636]",3000.532,54.77711184812389,weighted12,3
91,"[25.963915 79.055016 63.762814 38.706234 61.56211  67.08428  34.941322
 53.023983 37.639446 43.09898  35.74606  20.348696]",3678.6946,60.65224299296874,weighted12,3
92,"[33.397587 50.625996 46.849308 48.641037 58.367794 63.208286 38.656857
 57.491043 38.466    32.812397 41.564793 17.127043]",4508.1196,67.14253219015686,weighted12,3
93,"[58.01528  42.01733  56.0404   48.918175 65.882835 62.549477 48.794186
 60.26114  31.696095 38.60145  44.528107 42.037224]",4591.105,67.75769314600926,weighted12,3
94,"[58.456684 35.106277 66.05198  34.144047 67.54882  58.88929  53.29293
 73.07481  41.45708  55.90815  51.373013 48.263584]",5360.416,73.21486198597249,weighted12,3
95,"[62.314384 31.848377 54.582077 53.019577 63.7912   49.30245  40.846085
 78.46609  36.29987  42.81085  44.31601  45.48539 ]",7894.476,88.85086422887935,weighted12,3
96,"[71.6594   31.50548  54.59379  54.407845 65.40822  46.374165 43.0212
 74.27976  41.299313 37.362083 39.878883 53.765366]",10282.909,101.40468026520028,weighted12,3
97,"[53.994286 33.909756 51.04156  49.179028 54.79227  48.85909  44.0272
 76.956184 34.756187 44.45373  37.72901  54.08935 ]",12338.132,111.07714362521888,weighted12,3
98,"[62.523064 43.39445  60.240128 53.136982 57.57128  48.083088 41.46367
 49.550682 37.719204 41.703278 40.553177 67.97847 ]",12319.681,110.99405688622475,weighted12,3
99,"[42.072433 61.73129  76.96004  45.36278  57.16041  62.014656 34.66003
 54.393673 55.148525 36.51475  35.628628 43.120594]",12303.977,110.92329134361276,weighted12,3
100,"[46.407425 38.00796  64.318756 41.0495   56.701183 68.28987  34.125427
 43.04419  52.403744 26.870857 40.49044  25.962543]",14798.081,121.64736353364796,weighted12,3
101,"[26.228506 44.732285 62.21736  29.922989 57.83132  76.845764 46.004536
 59.00017  37.780308 45.597687 43.42489  20.14424 ]",17399.963,131.90891891993127,weighted12,3
102,"[47.669994 22.577469 48.934464 40.552696 66.43267  54.33083  45.716793
 70.227684 28.156454 55.772285 44.548927 34.005116]",21758.354,147.5071303890934,weighted12,3
103,"[65.26459  28.692427 52.01664  51.423256 83.27102  57.15699  44.998306
 89.361885 23.30803  54.616882 38.30072  46.410957]",25064.697,158.3183415325748,weighted12,3
104,"[75.77539  26.74625  70.21065  54.778805 77.7398   52.68802  57.22489
 88.95199  53.317215 29.683893 57.63395  58.648266]",25427.586,159.46029580274833,weighted12,3
105,"[71.2111   43.213497 84.95134  43.224483 70.22742  51.138386 51.317097
 69.323    50.192566 32.889977 49.292656 69.65302 ]",24198.836,155.5597503774675,weighted12,3
106,"[51.481663 46.05907  67.63354  35.720535 57.533916 56.064037 41.85153
 65.29828  49.259525 39.46886  39.608536 63.235073]",20640.635,143.6684891186129,weighted12,3
107,"[54.032463 38.072845 78.948784 39.369884 59.65722  69.54794  28.544865
 51.590496 43.47971  33.361107 37.512825 42.93261 ]",13789.505,117.4287225631468,weighted12,3
108,"[43.167717 46.003975 81.142075 25.344076 66.25766  78.91749  37.977627
 60.30731  42.822895 57.200912 43.967667 29.316906]",7009.9907,83.72568735254582,weighted12,3
109,"[57.05603  30.891563 60.99701  43.8651   83.20844  69.78755  35.302254
 74.64596  39.313976 37.89363  42.17093  26.83981 ]",2964.0837,54.44339941842698,weighted12,3
110,"[63.004623 42.929638 66.775734 51.655598 83.6992   69.65416  46.23894
 74.552124 53.576004 20.410603 52.068844 44.570274]",950.0752,30.823289819753175,weighted12,3
111,"[71.039925 42.532215 67.20962  45.143494 79.962135 59.091755 39.01145
 84.29415  52.781857 32.33628  46.494312 56.48499 ]",495.74585,22.265350875505533,weighted12,3
112,"[59.77857  58.507736 79.48476  38.24932  81.19026  68.22496  45.28329
 79.21764  47.306973 39.84375  46.75911  48.502987]",375.16452,19.369164160171493,weighted12,3
113,"[51.7629   58.740486 73.3509   32.245842 80.3389   59.817204 47.199757
 79.89407  46.01444  52.222652 47.378334 40.148106]",346.22733,18.60718478006421,weighted12,3
114,"[60.36676  66.861885 73.505714 44.83285  86.1989   50.91695  41.798286
 72.3331   42.30966  47.125904 38.561268 42.204433]",275.2194,16.589737516583575,weighted12,3
115,"[61.45504  73.47684  73.88809  42.70512  84.21999  47.43141  48.027843
 69.19658  49.81508  45.45811  39.167984 46.069057]",178.20589,13.349377769799622,weighted12,3
116,"[68.49481  70.156815 72.8793   49.009827 77.55529  47.45399  40.55643
 64.862946 57.94382  32.55296  35.92439  44.337734]",229.31342,15.14309795013371,weighted12,3
117,"[51.611015 65.175354 70.03174  34.26346  65.6506   54.717567 52.10903
 76.83231  46.74461  45.937798 42.400753 44.713547]",462.31015,21.501398795112944,weighted12,3
118,"[68.88772  63.396004 67.09524  42.185226 68.40697  47.74917  42.49491
 60.13478  47.25765  46.99735  42.36647  59.85923 ]",1385.7885,37.22617966093805,weighted12,3
119,"[58.699673 76.26005  73.233604 52.783264 68.95436  56.52614  31.860256
 73.92716  61.291    34.437088 40.544903 23.181244]",4428.5874,66.54763258256261,weighted12,3
120,"[75.09534  50.17687  48.268864 56.588055 83.75268  63.75047  36.824512
 67.266304 51.521362 17.511593 41.91444  25.021229]",8124.445,90.13570227284386,weighted12,3
121,"[ 50.17001  100.894806  59.790295  53.3658    74.215866  70.746956
  57.866604  53.545975  54.69843   32.538605  43.339233  51.548225]",9151.398,95.66294181918096,weighted12,3
122,"[37.789127 68.10666  70.141335 29.985573 64.06739  64.99014  63.85587
 91.78718  40.80899  54.324867 53.049152 36.708347]",9928.422,99.64146664416376,weighted12,3
123,"[78.69356  58.55346  84.137825 51.928135 80.17412  71.756226 52.793736
 82.37965  47.080803 23.39131  46.121166 43.819973]",7889.6406,88.82364901871573,weighted12,3
124,"[35.633244 64.486595 86.27421  23.962776 82.49858  68.54614  51.14084
 81.49025  50.078766 49.64281  49.567875 29.91278 ]",6625.646,81.39807120622545,weighted12,3
125,"[70.79685  40.69277  29.109709 66.127785 56.105137 58.425953 33.91052
 76.0721   39.59636  17.77281  27.705738 49.208763]",5676.595,75.3431829354438,weighted12,3
126,"[73.425964 35.592667 86.06048  51.327625 77.57307  84.11182  52.784504
 83.581894 28.588058 47.08672  44.490707 43.59846 ]",3367.2053,58.027625509455625,weighted12,3
127,"[63.136116 48.592594 81.17103  40.23886  92.69282  75.39089  63.164616
 95.24216  34.590843 74.5143   44.577747 43.784866]",2902.4226,53.87413672089674,weighted12,3
128,"[ 53.035236  41.28247   64.81371   72.18309   88.80959   76.785065
  29.606796 113.454     27.572435  28.65093   22.324461  22.054623]",4723.023,68.7242529913476,weighted12,3
129,"[63.495335 58.06626  91.02699  67.90943  71.303116 70.247505 53.684277
 78.39906  42.284508 22.892319 50.006657 45.01209 ]",3532.7705,59.43711389201616,weighted12,3
130,"[42.07102  55.03636  81.15242  29.455463 80.90849  51.819    43.454662
 91.141075 22.13604  77.564285 27.362434 41.03326 ]",4187.358,64.70979763649589,weighted12,3
131,"[42.093784 61.094822 76.31571  58.8259   70.38726  79.0272   32.166565
 75.10622  28.621565 37.175465 20.194424 24.528427]",3951.4463,62.86053045482912,weighted12,3
132,"[58.631844 47.889732 95.79603  44.37005  82.20784  68.29411  35.417023
 63.918922 35.196995 53.22665  29.87898  35.20913 ]",3302.295,57.46559772485622,weighted12,3
133,"[46.654686 76.584145 79.909386 41.875286 75.84199  66.38432  34.63538
 82.602036 34.03543  65.87188  17.144133 27.180954]",3717.0605,60.96770084950719,weighted12,3
134,"[55.70946  25.803772 65.76981  62.831944 78.89085  64.74512  33.362602
 95.493    30.692844 21.214514 28.38893   9.376122]",5371.0483,73.2874364392953,weighted12,3
135,"[58.259243 60.54778  78.19593  50.602123 78.10193  59.363155 51.9495
 78.37653  33.924675 41.40233  36.03698  45.799866]",4747.4937,68.90205840425777,weighted12,3
136,"[ 50.813354  41.92091   51.83849   48.813942  70.74467   39.608162
  33.152225 102.34873   21.680466  64.54582   27.846024  42.23576 ]",6596.4355,81.21844339111037,weighted12,3
137,"[75.24358  61.948284 85.97907  74.62899  76.821014 69.986824 33.481583
 57.96486  43.4825   18.964544 33.28911  42.482224]",5897.2363,76.79346539989584,weighted12,3
138,"[48.045647 61.86455  87.2678   38.63302  77.43098  71.545975 49.386353
 75.45583  46.41629  48.18692  49.259884 27.473988]",5374.8335,73.31325593706605,weighted12,3
139,"[52.564205 49.73386  74.22048  46.6755   72.06746  70.06484  44.465668
 64.7864   32.33084  35.340675 40.570187 28.641216]",5782.737,76.0443082446428,weighted12,3
140,"[39.81669  60.75846  84.80618  35.57336  73.227325 74.29856  39.884857
 68.93222  29.1251   53.579926 41.683624 32.73236 ]",5231.334,72.3279612900502,weighted12,3
141,"[60.83438  43.021862 72.59517  49.023567 69.37661  76.22721  32.64894
 78.62356  36.79576  29.8911   46.42046  38.32217 ]",4882.7725,69.87683780007148,weighted12,3
142,"[63.76996  43.992016 83.78144  47.94451  71.65666  78.52378  43.311424
 73.585526 40.325882 26.257532 52.58279  41.67777 ]",4316.348,65.69892042135281,weighted12,3
143,"[40.48901  46.187977 65.94343  35.194145 62.464893 63.90574  52.99487
 77.724525 32.23827  53.316288 58.23629  48.599277]",4385.0825,66.21995559898278,weighted12,3
144,"[47.460533 54.034542 55.491108 55.13755  60.851116 54.184547 46.34444
 76.87591  28.045198 44.513508 46.912792 51.708714]",4391.9585,66.27185297012413,weighted12,3
145,"[49.54196  57.422787 70.67624  45.565228 71.76686  53.880245 50.977898
 55.78598  43.222004 48.487328 47.00279  56.23156 ]",4156.0728,64.46761011474095,weighted12,3
146,"[43.486073 66.08256  59.98997  43.3157   57.832386 62.898273 46.47963
 46.462826 49.370487 46.294292 46.617413 59.559696]",4528.8467,67.29670630638249,weighted12,3
147,"[44.09054  58.077805 75.014915 36.778835 55.790497 70.99118  43.445454
 37.41053  58.31685  39.138824 54.94175  46.874702]",4814.846,69.38909274090742,weighted12,3
148,"[36.102844 58.788235 66.98936  17.705938 59.441273 73.518715 44.29397
 42.421432 49.118786 66.15606  43.73103  43.008335]",5254.9634,72.49112620801425,weighted12,3
149,"[37.5477   48.26808  53.40601  32.899372 59.338547 73.78315  52.631374
 67.42433  42.04779  57.905388 53.24514  40.34751 ]",5062.181,71.14900668557327,weighted12,3
150,"[62.847767 36.62242  69.491295 30.277685 73.94916  48.57134  73.16393
 73.89272  49.95472  58.86627  63.228184 60.029675]",4328.7324,65.79310314824039,weighted12,3
151,"[60.92668  64.733795 54.91829  33.70625  72.45479  31.509747 72.522484
 82.83048  45.69687  71.353455 54.84538  78.917206]",4299.438,65.5700998038073,weighted12,3
152,"[58.99302  53.750324 60.80782  29.166777 74.41884  43.475895 64.56492
 85.08377  54.949627 41.15033  55.707928 78.8192  ]",4506.9795,67.13404123235469,weighted12,3
153,"[61.51604  57.718224 64.620995 27.040236 50.873714 65.28692  55.649204
 62.962906 62.07595  36.81287  55.399174 94.21432 ]",4122.057,64.2032485853033,weighted12,3
154,"[37.206787 57.53744  78.11306   7.435426 52.27455  78.433556 55.852333
 66.365364 45.88611  66.102486 57.33972  66.89003 ]",3551.7742,59.59676308258591,weighted12,3
155,"[26.052197 70.27753  75.51536  12.671928 65.83187  83.37293  66.836426
 58.51421  43.869648 68.68511  50.285275 42.248642]",2464.8186,49.64693951811758,weighted12,3
156,"[28.244486 70.00863  68.12892  29.693722 81.0475   85.61236  69.11179
 82.02098  39.750435 53.635292 49.616787 37.45163 ]",1345.9894,36.68772791933037,weighted12,3
157,"[48.4863   75.609055 74.319145 47.354458 84.230484 78.72398  69.40115
 69.86326  60.928925 28.631386 55.51949  52.231438]",502.33194,22.412762875140263,weighted12,3
158,"[59.561783 83.233284 81.46763  45.835423 85.667465 73.57364  57.531235
 80.67092  65.155815 34.47998  47.630245 42.985645]",653.3838,25.56137298860333,weighted12,3
159,"[47.17575  65.53713  68.45303  37.058445 84.90536  75.4892   70.80529
 89.17654  41.8242   44.329025 55.646317 32.273933]",1526.085,39.06513741096401,weighted12,3
