Unnamed: 0,predict_data,mse,rmse,smooth,skip,result_corr
7118,35.161247 70.89817  37.570045 52.300175 55.82933  12.080013 51.166782 67.82118  42.575066 38.97235  79.95084  53.129963,379.1554,19.47191299045404,weighted3,2,-0.29107888740412424
7119,43.075424 60.07571  36.357697 49.64605  46.992516 43.823574 64.02372 60.65112  52.021465 43.629856 74.76038  57.62249 ,147.39569,12.14066270505728,weighted3,2,-0.29153074805934875
7120,30.360064 44.499306 36.132984 45.100624 44.14138  36.936333 67.07953 60.072212 49.48891  50.951942 60.10041  52.432274,208.35175,14.43439453546524,weighted3,2,-0.6625612229410158
7121,35.895058 36.313755 58.950043 39.349064 59.656307 41.124283 71.02337 75.12014  50.16045  68.45069  72.70135  50.015575,267.1347,16.34425601212376,weighted3,2,-0.5163618461192137
7122,34.271507 40.670567 31.539299 48.375027 62.151867 52.667187 56.631367 61.74008  54.829376 66.01707  61.965214 45.844112,138.86449,11.78407767686279,weighted3,2,-0.4270248968443841
7123,23.068094 33.55302  35.22844  43.60686  57.335197 47.30407  45.976425 36.29709  49.761127 69.9496   56.77225  59.73156 ,173.93336,13.188379918252432,weighted3,2,0.07850811025250412
7124,36.68978  45.20119  70.827805 39.767403 62.276253 40.109    73.83161 47.874393 49.923782 82.29494  74.101074 83.06263 ,299.4994,17.306050665834697,weighted3,2,0.5719431930988038
7125,17.091505 44.997326 53.785263 26.009665 70.01284  18.845366 58.849117 34.88159  67.09581  51.556904 54.341835 69.44797 ,324.80615,18.0223792087435,weighted3,2,0.38106206955639765
7126,32.618565 20.188673 66.18879  45.268696 68.91516  48.261974 66.51137 47.59028  63.57676  67.611824 53.456455 63.37948 ,189.90236,13.7805064859311,weighted3,2,0.40468570262840253
7127,42.65535  43.32881  63.260735 38.005074 73.65646  43.209076 70.974304 36.399967 58.42837  53.41795  45.218784 70.50823 ,177.92381,13.33880852498494,weighted3,2,0.08808593617978132
7128,29.47004  49.926804 42.209846 64.88874  58.28972  32.17544  39.26037 33.257084 55.132385 49.705845 56.93256  45.372944,197.21553,14.043344701156766,weighted3,2,0.07580626950658273
7129,21.620619 56.828247 43.363083 60.470337 58.90353  11.376996 36.9235 51.232533 40.807518 47.430218 59.22372  52.105637,355.7794,18.862115163144733,weighted3,2,-0.2585200913949036
7130,47.131508 62.005188 47.76845  51.48035  51.047535 37.802074 51.050014 61.446796 48.036446 59.58142  75.138626 67.97669 ,205.05888,14.319877222483166,weighted3,2,-0.6218077441353261
7131,33.379086 48.44792  21.15366  43.67558  47.78688  47.751553 51.0126 45.79612  50.77116  56.69162  52.677105 62.125717,261.71097,16.177483364775195,weighted3,2,-0.8298578900569277
7132,39.330765 41.39299  60.062378 43.261333 49.43249  39.289165 64.81169 55.308937 43.633247 87.13939  75.82005  74.13103 ,453.2762,21.29028451194604,weighted3,2,-0.6167013322739546
7133,39.61792  43.433132 41.501247 42.088837 66.52788  48.2804   53.328484 51.587425 55.25799  74.46318  61.204086 62.467857,199.20113,14.113862904911356,weighted3,2,-0.3021013541592749
7134,39.407104 34.22905  47.887455 46.675617 69.957375 53.083103 57.05376 42.916306 57.45219  72.55341  66.195274 66.456215,191.92274,13.853618471394991,weighted3,2,0.3110976162974478
7135,41.72252  30.004736 62.663292 44.523544 69.035866 53.632835 60.5959 35.60726  52.298058 69.488686 60.597256 64.5     ,199.9223,14.139388326447992,weighted3,2,0.18308142560570367
7136,51.877155 26.902445 83.76129  42.535316 66.88888  47.564445 72.172325 50.79298  50.06832  60.740894 70.34797  68.89774 ,304.2249,17.44204444871017,weighted3,2,0.21972102085332523
7137,39.45337  25.874031 65.602295 42.370365 66.253105 33.24413  55.04329 46.35954  59.954098 32.57583  52.30867  47.287804,150.17744,12.25469071245814,weighted3,2,0.31039280698048605
7138,54.620544 26.669376 69.65176  59.117264 60.911934 54.172115 57.603214 52.10327  55.719604 43.763317 51.687614 55.693783,105.39978,10.266439512968336,weighted3,2,0.05858805251593835
7139,53.859074 59.33508  56.52544  54.83505  54.456726 37.66081  53.72452 46.830196 44.099037 35.32425  45.26229  60.32737 ,74.44007,8.627865964765391,weighted3,2,0.08296226326074871
7140,37.438408 65.50455  39.360844 64.59598  46.63281  22.929358 37.70262 48.883797 39.549225 42.126442 57.368237 47.524117,208.9928,14.456583201142742,weighted3,2,-0.17524330214691272
7141,34.81224  67.32735  44.48952  44.776917 51.271553 17.685942 47.44804 69.73309  30.57211  46.345478 59.946987 60.027187,274.08884,16.555628549527253,weighted3,2,-0.23365531563201086
7142,42.945038 66.22452  39.10494  37.58962  51.174725 32.832367 54.223274 59.89869  43.099865 53.5562   64.318855 71.69962 ,249.10756,15.783141613889851,weighted3,2,-0.615355102363238
7143,26.305412 63.5596   25.143955 45.636036 56.431416 32.170017 49.48254 37.94072  41.254486 46.98517  51.271408 57.29894 ,242.7398,15.580109342649244,weighted3,2,-0.2566561867241145
