Unnamed: 0,predict_data,mse,rmse,smooth,skip
90,"[63.18983  35.071117 40.312695 40.94882  21.251438 26.845634 50.70274
 38.99612  32.330112 35.785625 41.44583  53.399944]",555.7204,23.57372261542964,rolling12,6
91,"[51.593708 32.356113 44.883793 61.647358 13.022256 49.692272 64.465836
 42.163857 28.064775 69.57984  32.007984 52.913925]",1059.2719,32.546456805402606,rolling12,6
92,"[30.269312 14.707269 40.664227 54.70455  11.472307 41.64747  66.96007
 34.61002  21.607365 72.66174  42.93954  39.68294 ]",496.64005,22.285422256847987,rolling12,6
93,"[32.083458  5.20392  57.36329  48.548836  4.195569 43.05485  57.418083
 33.471634 16.605623 71.52988  24.928854 20.938002]",412.44592,20.30876468058957,rolling12,6
94,"[57.57558  22.82737  27.398159 32.60065  17.316904 34.692047 68.769516
 39.360306 17.910833 61.42472  34.39871  32.205425]",285.28653,16.890427156854727,rolling12,6
95,"[22.707188  24.256596  39.89407   36.592197   7.510967  24.617828
 48.37834   20.175104  12.6946945 41.885475  30.61243    9.836876 ]",201.97087,14.211645610965666,rolling12,6
96,"[55.552326 20.471838 36.364017 22.630959 24.499966 36.889927 48.020992
 22.497065 24.173357 48.41365  25.776083 30.431864]",143.29933,11.970769886061593,rolling12,6
97,"[49.15703  39.219303 28.334867 34.75597  15.588111 37.312096 54.920883
 29.802576 13.334183 36.178173 24.227905 28.080952]",138.1114,11.75208085485057,rolling12,6
98,"[60.25712  31.644453 36.242527 33.075993 17.446346 22.439476 41.64557
 24.79741  27.680653 35.31986  31.054464 32.41427 ]",101.74396,10.086820981832249,rolling12,6
99,"[62.15211  32.410862 39.962894 45.589836 17.564322 42.05352  59.472496
 28.20216  21.806318 56.128613 22.341162 32.786648]",604.6313,24.58925144491173,rolling12,6
100,"[38.850986  25.49664   33.7457    53.194687  11.203243  34.055008
 61.728306  18.95131    3.6058176 51.77133   25.398375   8.664931 ]",3469.3477,58.9011685474066,rolling12,6
101,"[66.298874 21.833603 27.572105 34.54962  18.80872  33.751392 59.390373
 28.01448  25.762417 58.54087  28.382336 39.762924]",4430.5747,66.56256235325718,rolling12,6
102,"[30.858274  25.489296  48.422325  49.95018    2.2304268 48.750763
 81.79665   17.257656   6.5635324 58.98592   16.911362   5.827178 ]",3191.0574,56.48944479322553,rolling12,6
103,"[50.766434  14.221785  31.61501   34.414085   9.127489  45.64338
 55.005154  -4.000262   2.8783605 49.45957   43.04688   17.324596 ]",2135.0916,46.207050898476254,rolling12,6
104,"[48.74084  27.967093 45.26175  41.442814 15.862834 62.137276 49.394653
 41.677685 13.06653  53.22478  27.89596  31.628042]",3784.9802,61.52219294376116,rolling12,6
105,"[74.71026    35.630547   29.469572   -0.62420315 15.94772    54.27875
 54.138847   44.99943    16.929552   31.833115   33.875187   48.264442  ]",6794.937,82.43140792027484,rolling12,6
106,"[48.79306  33.237736 32.403378 26.838305 21.470848 23.417982 38.041767
 20.630478 13.947643 16.305004 36.170128 36.116737]",6597.2266,81.22331292492322,rolling12,6
107,"[41.004547 26.808626 28.226091 28.25654  32.017933 47.186905 40.912636
 23.656479 45.53773  30.025204 48.207317 51.904808]",2921.4182,54.05014535494447,rolling12,6
108,"[56.786846 52.813877 39.745224 26.308632 26.83611  67.408195 46.41673
 38.36452  38.679905 22.834951 42.82196  55.930874]",1546.2472,39.32234978206176,rolling12,6
109,"[58.905083 60.76427  41.07091  27.36105  14.711346 44.513847 32.11381
 30.977152 29.90123   5.815367 42.28078  64.47206 ]",2415.083,49.14349405376565,rolling12,6
110,"[62.482014 54.363823 40.863792 44.246376 20.649736 47.534077 29.571732
 33.10616  40.434074 24.053955 47.77865  69.17243 ]",1341.8967,36.63190861142271,rolling12,6
111,"[35.271214 44.028008 50.801533 64.049255 22.379852 49.40248  42.03186
 35.68998  29.505    36.509933 42.567177 57.35592 ]",1007.9346,31.74798529533016,rolling12,6
112,"[48.228184 45.149525 46.38851  52.69114  38.130497 55.420204 34.27796
 57.59954  56.196342 51.438255 36.839024 65.81949 ]",1919.1309,43.80788581265934,rolling12,6
113,"[70.67635  46.08191  46.861782 34.72219  20.527481 58.70624  48.983395
 55.74016  30.228884 45.331577 29.378786 63.607788]",4736.9194,68.82528193617335,rolling12,6
114,"[47.21089  25.749222 76.05235  43.893635 26.590746 27.396273 40.531277
 40.044277 27.168436 39.815582 28.090948 48.40415 ]",6840.9473,82.71001913689176,rolling12,6
115,"[48.231293 37.43175  45.795578 42.63443  34.762497 56.826588 48.84946
 27.285387 48.630497 47.995243 47.997486 65.309   ]",7880.1235,88.77005990285379,rolling12,6
116,"[52.046806 51.92551  43.31524  44.636066 40.57814  56.59422  50.75621
 41.5194   37.583004 30.389423 52.016674 63.1632  ]",12591.796,112.21317167978766,rolling12,6
117,"[46.208153 62.768574 42.367226 36.482998 30.81007  57.311783 44.571712
 45.90595  50.038677 15.795496 42.840313 82.15777 ]",15173.817,123.18204975893404,rolling12,6
118,"[61.638573 64.20914  45.53159  36.342705 37.50649  53.21161  25.384481
 45.06304  56.3651   14.879254 49.067287 86.41257 ]",10862.452,104.22308836547448,rolling12,6
119,"[53.265373  68.4417    59.410954  44.594925  44.73052   64.80802
 23.417192  50.595585  62.68906    8.8819275 40.877945  85.83007  ]",5225.73,72.28921067814166,rolling12,6
120,"[56.170513 74.584015 47.726845 42.038834 54.419933 53.318645 23.459566
 59.576603 61.562637  4.030335 49.74642  90.93112 ]",4132.723,64.28625937578924,rolling12,6
121,"[56.824272  85.689644  46.87453   44.294254  48.019547  58.33516
 16.76962   57.755272  57.717236   5.2838635 39.89287   89.86741  ]",4597.9907,67.80848562426571,rolling12,6
122,"[63.34396  74.31877  45.185936 44.411015 53.850937 51.58461  18.732088
 49.79875  45.77591  13.808238 40.058815 78.51753 ]",3987.0635,63.14319818129661,rolling12,6
123,"[39.692184 61.458675 43.046574 54.2646   38.236717 53.391994 25.23606
 30.409758 31.53052  22.350006 44.988304 65.515724]",7747.684,88.02092979531203,rolling12,6
124,"[53.943962 59.12711  48.513134 49.911972 44.650208 57.542633 27.035007
 43.66946  43.9789   29.746374 38.95161  68.12274 ]",18221.984,134.98883055645751,rolling12,6
125,"[52.786934 57.599148 50.13779  40.25885  24.401993 55.718353 42.226902
 44.02644  37.166443 13.753104 34.708668 73.14893 ]",27257.812,165.09940187656647,rolling12,6
126,"[57.91106   61.88326   60.342922  51.242313  20.82103   55.938232
 33.990887  43.848362  49.36496    6.6429424 41.95393   75.66073  ]",19509.127,139.67507634909316,rolling12,6
127,"[57.01467  56.129417 68.021614 51.084095 26.294443 69.658714 40.973186
 47.418    46.967598 11.343819 44.461697 81.03636 ]",8943.6,94.57060647672192,rolling12,6
128,"[50.215576  56.60504   60.825787  38.25296   26.849178  70.061646
 39.721985  47.215008  36.09693    5.8157926 50.027813  84.8063   ]",7158.543,84.60817317936844,rolling12,6
129,"[73.301346 66.69656  32.238728 17.061058 38.499798 82.3227   30.54079
 58.20882  40.457165 12.02778  50.721462 91.43312 ]",7024.4927,83.81224657400165,rolling12,6
130,"[49.31772  41.383335 68.841484 37.372852 28.134838 63.056705 29.77144
 47.64091  19.842651 11.824423 25.285986 54.944427]",5666.776,75.27799066730095,rolling12,6
131,"[55.16635  39.71028  40.330223 28.061293 38.319378 52.510677 32.314842
 49.329437 55.563366 30.093016 60.225735 86.90837 ]",3326.056,57.67196813186737,rolling12,6
132,"[47.6387   64.77342  55.121773 26.67287  55.179825 62.223515 19.784613
 53.4756   46.391598 24.393942 50.32203  76.89633 ]",4291.6885,65.51097981684063,rolling12,6
133,"[63.636314 68.40369  50.68735  33.940884 57.993843 51.179546 23.040224
 53.333046 35.309536 18.272713 39.817715 69.28288 ]",4832.4243,69.51564080411148,rolling12,6
134,"[65.92854  68.932396 45.54963  38.99646  49.720894 44.278416 15.842797
 43.512035 50.59407  19.46209  33.500813 80.97178 ]",5116.353,71.52868674415706,rolling12,6
135,"[50.26107  62.494217 31.931122 49.270515 44.359684 55.039104 41.88748
 42.225067 48.81543  18.39346  46.026585 67.755486]",7725.2446,87.89337079044272,rolling12,6
136,"[44.246937 60.465843 44.95985  44.073956 39.29876  50.73006  42.332283
 44.239555 51.211807 12.463401 48.506683 84.68114 ]",9937.267,99.68583952378845,rolling12,6
137,"[46.522926 66.571    51.04347  58.85875  28.289568 72.01374  43.162495
 49.560623 50.55233  19.859531 39.57778  86.20711 ]",7346.125,85.70953855901921,rolling12,6
138,"[76.95952  63.016655 56.508743 40.618244 41.03182  66.24613  34.581512
 53.78532  60.35523  17.07601  51.37356  98.84209 ]",3220.8948,56.752927460974426,rolling12,6
139,"[47.02129  52.446503 81.95493  48.348022 39.056236 52.908543 50.920322
 47.023087 39.79549  -3.97704  27.966728 81.02786 ]",1363.02,36.91910101195924,rolling12,6
140,"[ 4.1547031e+01  5.6237461e+01  3.0310268e+01  3.2217976e+01
  5.4430023e+01  2.4752645e+01  3.5098026e+01  3.9819775e+01
  5.2941460e+01 -3.0380933e-02  4.9385170e+01  9.8821854e+01]",1133.6616,33.66989190796059,rolling12,6
141,"[56.301426 76.648575 12.19328  36.975647 32.4593   54.41354  30.575277
 42.40525  52.68227  14.775237 44.30254  94.45452 ]",1329.7468,36.46569382545566,rolling12,6
142,"[66.43612  69.87563  23.027878 46.44486  35.43433  42.24533  26.540642
 41.134228 35.355827 13.480706 33.051266 65.88111 ]",1982.4266,44.52444986456528,rolling12,6
143,"[57.924694 46.459946 38.97005  40.674545 34.253723 41.1589   40.729134
 36.302967 34.558895 39.10691  42.73322  43.749058]",3929.7034,62.68734616444235,rolling12,6
144,"[33.640495 41.88526  50.065285 38.68005  20.747963 43.109505 34.514145
 12.640722 26.429203 31.976831 34.337273 46.100056]",9106.114,95.42596217912867,rolling12,6
145,"[60.792618 41.61886  40.296238 50.169037 30.713188 57.102905 47.54333
 40.31386  35.032406 37.507965 32.769604 55.59705 ]",7074.9185,84.11253448227113,rolling12,6
146,"[52.427372 59.38832  47.25698  44.992283 15.897169 58.764275 56.161083
 56.789917 56.674088 10.614298 44.16362  78.54111 ]",2614.8892,51.13598693832211,rolling12,6
147,"[47.65665  47.297348 74.36333  65.00034  15.865397 68.34961  52.45159
 55.9406   53.874706 15.526971 52.443886 83.0122  ]",564.02734,23.749259856888173,rolling12,6
148,"[33.978535 39.14151  86.69008  74.38435  20.448994 64.36434  53.36977
 68.50263  50.38978  27.284199 53.86333  88.86347 ]",746.65576,27.325002501715343,rolling12,6
149,"[25.56624  29.59914  88.21083  68.49573  18.468164 48.980183 53.470707
 82.66808  55.677017 29.196657 52.90586  87.950905]",754.36444,27.465695711522923,rolling12,6
150,"[23.132614 23.114279 83.64192  60.735996 13.443087 36.409927 54.768547
 79.51107  53.38325  33.31342  51.30712  76.180695]",579.42865,24.07132422411247,rolling12,6
151,"[20.100073 19.466675 80.16283  49.139908 14.948532 25.721163 45.633785
 70.11346  51.2455   32.301968 44.978767 64.25765 ]",378.31458,19.450310413854904,rolling12,6
152,"[43.96608  24.065443 71.84342  29.42882  21.260494 24.60656  41.11702
 56.310814 48.230522 29.136553 45.005024 73.424904]",347.93115,18.65291270401891,rolling12,6
153,"[33.47381  38.36509  48.880276 42.889015 18.496424 16.861645 38.643127
 34.045025 27.437992 13.718993 41.88845  57.9826  ]",654.38666,25.580982344602088,rolling12,6
154,"[45.41915  37.771034 50.17218  38.16351  41.134293  6.795911 26.543528
 49.237984 55.96373  24.861748 42.7882   62.929024]",467.83948,21.62959725790248,rolling12,6
155,"[24.315226  62.305885  10.122476  34.98827   12.5587225 39.484383
 41.89382   22.613066  42.889927  13.358831  58.59352   55.936626 ]",739.4461,27.19275833667911,rolling12,6
156,"[52.800774 41.008167 50.285526 43.786716 27.515535 25.500458 17.86268
 27.821745 18.214384 18.626463 33.87408  43.160393]",1064.3517,32.624403206347125,rolling12,6
