id,predict_data,mse,rmse,norm_corr,smooth,skip
10,"[  5.3082013   4.60353     4.051686    6.7206593  12.175605   20.184452
  30.055147   34.349537   33.705658   37.287277   38.53112    39.87008
  43.18838    40.730656   41.55716    41.54608    45.49794    49.22634
  53.64407    59.696644   64.95692    70.05798    75.382034   78.32096
  83.94478    92.32374    95.10786    99.162125  103.725945  109.084404
 113.23496   113.85401   118.07469   123.46672   124.18456   126.45621
 127.64003   130.1794    131.08835   130.81177   130.76668   131.65091
 133.59615   136.79718   138.22699   142.09276   143.56464   141.72226
 140.65454   139.08295   142.35715   141.15656   138.12466   135.29893
 130.12546   125.53466   121.64096   119.37945   116.25503   111.17148
 104.753876  102.73452    99.05278    95.75978    88.6848     83.38869
  78.70791    77.20961    75.64398    74.52355    74.45917    73.30005
  71.59953    69.69562    64.0709     60.993015   59.22603    56.09713
  51.249      50.43035    49.799683   46.78395    46.221718   48.790276
  50.225708   49.296394   50.95515    50.23883    49.650703   47.197426
  44.026764   42.720757   43.108345   43.280567   44.01142    41.975292
  41.224796   40.085648   39.94479    43.708317   40.6236     41.966354
  41.1833     38.94374    38.920265   36.346016   36.300518   35.635994
  34.90356    34.46402    35.185326   33.981373   32.81316    33.06736
  32.496773   31.735128   32.11038    32.61596    34.620014   32.546112 ]",827.7844434,28.77124334,0.9997648913196664,weighted6,1
11,"[ 10.2682905   9.5974455   9.061504   11.751756   17.21676    25.227648
  35.099953   39.34344    38.637142   42.156002   43.2943     44.50759
  47.68882    45.074924   45.747704   45.57774    49.325573   52.808956
  56.999367   62.81629    67.84457    72.71178    77.82679    80.528076
  85.90709    94.04285    96.56895   100.36675   104.69322   109.8451
 113.78288   114.18601   118.19405   123.402916  123.92788   125.98965
 127.00099   129.40541   130.1753    129.7587    129.5872    130.36758
 132.23969   135.36787   136.73235   140.53426   141.96764   140.12308
 139.05083   137.47856   140.77498   139.58443   136.6109    133.82484
 128.67038   124.08936   120.20736   117.93497   114.80159   109.71421
 103.31123   101.31812    97.61852    94.320816   87.22954    81.88724
  77.17873    75.640076   74.02503    72.83233    72.70975    71.48468
  69.72407    67.756775   62.06037    58.904007   57.028404   53.812023
  48.88778    47.995598   47.30012    44.18548    43.56939    46.085087
  47.477085   46.49834    48.14324    47.395245   46.81168    44.364353
  41.211826   39.910374   40.32668    40.536976   41.289528   39.29467
  38.61552    37.544006   37.49456    41.34502    38.376884   39.845165
  39.183792   37.076683   37.217995   34.809696   34.939323   34.4584
  33.932777   33.668358   34.58433    33.593414   32.636555   33.099953
  32.760563   32.216133   32.812527   33.5387     35.76594    33.877113 ]",803.3187228,28.34287781,0.9998150134307656,weighted6,1
12,"[  4.531631    3.8160083   3.2543344   5.9104733  11.353016   19.354164
  29.235582   33.497856   32.808666   36.380295   37.601044   38.89076
  42.180912   39.6562     40.433044   40.38229    44.272816   47.901367
  52.262405   58.27658    63.50079    68.540695   73.82332    76.702934
  82.25551    90.58406    93.30885    97.30924   101.822296  107.15115
 111.242805  111.80719   115.98824   121.35875   122.02286   124.239845
 125.38491   127.90049   128.80206   128.48763   128.40862   129.28973
 131.25874   134.46051   135.87697   139.72507   141.18832   139.35631
 138.29922   136.71977   140.01186   138.80501   135.82008   133.01703
 127.84723   123.24589   119.37107   117.10789   113.97774   108.88998
 102.46744   100.4673     96.7833     93.51369    86.44843    81.14223
  76.479485   74.99438    73.42605    72.29128    72.21268    71.03027
  69.32765    67.423775   61.791405   58.693745   56.90148    53.764038
  48.90459    48.093826   47.47012    44.420506   43.847027   46.426167
  47.873985   46.948494   48.63082    47.93111    47.389256   44.98443
  41.852608   40.570415   41.004692   41.218      41.97978    39.983578
  39.304043   38.20482    38.123714   41.9345     38.8867     40.280296
  39.541916   37.352673   37.414314   34.915844   34.93775    34.34169
  33.680058   33.27277    34.04183    32.90224    31.804735   32.11573
  31.615149   30.897343   31.31475    31.879969   33.97198    31.931496 ]",674.6050553,25.97316029,0.9998389928992903,weighted6,1
13,"[  5.733382    4.9680567   4.364747    6.9675546  12.344354   20.266375
  30.082241   34.259342   33.48466    36.978745   38.116154   39.30909
  42.500046   39.861847   40.52704    40.37334    44.136787   47.616337
  51.858788   57.752934   62.861954   67.77552    72.95236    75.70781
  81.12751    89.32963    91.93426    95.81677   100.21854   105.44819
 109.42961   109.89896   113.98087   119.2824    119.866714  121.99624
 123.06973   125.529755  126.388336  126.022736  125.89518   126.75401
 128.72154   131.90868   133.30763   137.13362   138.5943    136.78523
 135.74802   134.20021   137.53036   136.35866   133.44275   130.70206
 125.57518   121.01105   117.19611   114.97462   111.88272   106.837685
 100.460304   98.51463    94.87436    91.665825   84.65893    79.39796
  74.79651    73.357574   71.825584   70.71597    70.6663     69.50925
  67.8481     65.98237    60.395576   57.3252     55.547455   52.438168
  47.607624   46.824272   46.2305     43.19292    42.650658   45.266712
  46.756924   45.868435   47.595985   46.938038   46.453545   44.11226
  41.036884   39.79831    40.284035   40.553513   41.34932    39.409107
  38.797646   37.752003   37.730045   41.58293    38.5779     40.02774
  39.34307    37.220352   37.35854    34.934387   35.022594   34.485924
  33.890156   33.517376   34.333122   33.251606   32.213146   32.5681
  32.131184   31.45703    31.909042   32.517384   34.665817   32.648926 ]",603.9279594,24.57494576,0.9998243906613556,weighted6,1
14,"[  4.546055    3.741859    3.1122646   5.679086   11.019495   18.901176
  28.690454   32.833595   32.02311    35.496906   36.6217     37.792995
  40.969597   38.305714   38.9493     38.782623   42.530518   45.98332
  50.22292    56.1221     61.237873   66.14597    71.32591    74.07777
  79.4874     87.68814    90.29735    94.18624    98.59322   103.830376
 107.80717   108.28291   112.37133   117.694725  118.2889    120.42948
 121.512886  123.98157   124.861885  124.50587   124.3868    125.27162
 127.273224  130.48038   131.8925    135.7263    137.19716   135.40012
 134.37367   132.83429   136.17535   135.00938   132.11905   129.39877
 124.2838    119.72867   115.94321   113.74395   110.668976  105.646515
  99.28419    97.36203    93.74741    90.57849    83.6092     78.38391
  73.82917    72.43157    70.93145    69.85548    69.83658    68.70591
  67.08409    65.25642    59.712696   56.675335   54.932396   51.861954
  47.065224   46.318394   45.760212   42.746426   42.230457   44.88258
  46.409264   45.554585   47.3144     46.69171    46.2477     43.951115
  40.910156   39.70122    40.219025   40.51928    41.335724   39.425606
  38.85086    37.825207   37.82322    41.68689    38.679604   40.137444
  39.45815    37.34592    37.500896   35.08954    35.18179    34.64207
  34.03986    33.64311    34.44073    33.344883   32.295803   32.62917
  32.17823    31.475542   31.892143   32.474747   34.612858   32.564526 ]",543.0721333,23.30390811,0.9998318928053812,weighted6,1
15,"[  3.6044471   2.772221    2.1209636   4.6602235   9.970499   17.820898
  27.590193   31.70221    30.857985   34.313587   35.422337   36.567673
  39.72766    37.031578   37.64952    37.465042   41.188038   44.602825
  48.827488   54.719303   59.829716   64.71966    69.89093    72.62687
  78.01501    86.20422    88.80383    92.685715   97.08506   102.3205
 106.28216   106.75045   110.83501   116.16522   116.75245   118.88669
 119.967834  122.43797   123.33106   122.97379   122.85334   123.75215
 125.77864   128.99797   130.41397   134.24835   135.72536   133.94383
 132.9324    131.40501   134.7653    133.6114    130.75409   128.05933
 122.95999   118.414665  114.65733   112.47629   109.4165    104.40926
  98.0591     96.15861    92.56317    89.4256     82.48391    77.280106
  72.75887    71.39009    69.91153    68.85295    68.84979    67.732056
  66.135155   64.332535   58.81514    55.794346   54.067528   51.020134
  46.24328    45.522346   44.988583   41.98531    41.48529    44.16321
  45.716076   44.88376    46.668617   46.07105    45.660603   43.40011
  40.386417   39.197525   39.74179    40.066116   40.898563   39.011322
  38.4688     37.459816   37.479145   41.354355   38.3489     39.816685
  39.14516    37.045143   37.221733   34.82749    34.929108   34.395298
  33.797535   33.386646   34.175995   33.078415   32.030693   32.355564
  31.903282   31.185581   31.582737   32.155636   34.298798   32.231686 ]",493.1348437,22.20663963,0.9998825575372642,weighted6,1
16,"[ 11.58387    10.915671   10.3785     13.0636425  18.520554   26.524605
  36.42561    40.587723   39.764503   43.231873   44.27273    45.3281
  48.379112   45.556137   46.04929    45.7138     49.234924   52.393734
  56.35341    61.967552   66.7997     71.42488    76.349686   78.8071
  83.91598    91.821365   94.09393    97.64837   101.749626  106.73332
 110.44628   110.63446   114.4538    119.534546  119.866104  121.723175
 122.57693   124.86946   125.55657   125.00271   124.71313   125.44892
 127.34182   130.44983   131.7738    135.52547   136.93697   135.11607
 134.06512   132.48042   135.82253   134.62672   131.77759   129.0585
 123.92357   119.33221   115.49675   113.21958   110.07036   104.98133
  98.57924    96.63744    92.92408    89.66893    82.58706    77.20168
  72.51269    70.97517    69.32007    68.05976    67.87675    66.563965
  64.75752    62.741745   56.979607   53.731743   51.736824   48.442455
  43.438858   42.499504   41.76164    38.507866   37.820023   40.306652
  41.67732    40.660007   42.321907   41.57207    41.06011    38.690784
  35.604767   34.34001    34.848022   35.14811    35.958984   34.055668
  33.54446    32.579037   32.684082   36.66801    33.82942    35.464764
  34.955925   33.019627   33.416424   31.248112   31.60985    31.366268
  31.097092   30.999304   32.12555    31.383957   30.689444   31.38963
  31.325874   30.998295   31.809923   32.78384    35.316372   33.6089   ]",488.9116382,22.11134637,0.9999037235972196,weighted6,1
17,"[  5.6594257   5.0502176   4.566891    7.32046    12.873754   21.010513
  31.049536   35.3404     34.629345   38.252613   39.45868    40.670593
  43.922737   41.271698   41.96065    41.823776   45.573673   48.95726
  53.149498   59.0324     64.126854   68.994354   74.14494    76.84514
  82.197205   90.368256   92.88711    96.692116  101.02783   106.244865
 110.16582   110.54304   114.58243   119.84394   120.32705   122.35648
 123.3625    125.78527   126.60868   126.15608   125.96415   126.78901
 128.76274   131.93845   133.3077    137.10536   138.53088   136.6919
 135.63004   133.9808    137.27863   136.0101    133.09087   130.28198
 125.07061   120.39342   116.47821   114.13016   110.908485  105.73784
  99.23944    97.21831    93.43058    90.10425    82.938705   77.4743
  72.714424   71.13126    69.42625    68.12747    67.89241    66.52244
  64.66094    62.600586   56.77102    53.472153   51.45445    48.130375
  43.085476   42.137733   41.380943   38.09007    37.345528   39.80099
  41.12833    40.066338   41.684208   40.894226   40.344616   37.929058
  34.78768    33.47337    33.944153   34.184933   34.967915   33.00227
  32.44397    31.408468   31.455378   35.394287   32.478153   34.030865
  33.435966   31.394531   31.710106   29.448729   29.714195   29.385479
  29.01276    28.820137   29.84617    29.00227    28.215319   28.82932
  28.654596   28.216032   28.929026   29.81824    32.288086   30.5054   ]",443.6317456,21.0625674,0.9999050650746316,weighted6,1
18,"[ 10.086652   9.543737   9.102387  11.910592  17.51323   25.69959
  35.78359   40.064526  39.326935  42.92641   44.062954  45.18564
  48.341564  45.57338   46.150085  45.892097  49.481884  52.664536
  56.66792   62.35721   67.26      71.93507   76.91295   79.415
  84.56418   92.53572   94.83309   98.41828  102.55192  107.59872
 111.3426   111.53206  115.39286  120.4954   120.80763  122.6522
 123.50829  125.81603  126.51628  125.9376   125.635216 126.36556
 128.27177  131.38393  132.69571  136.43913  137.8289   135.98236
 134.91199  133.24734  136.55682  135.28326  132.4038   129.61198
 124.40166  119.71512  115.7859   113.40419  110.15131  104.952736
  98.44396   96.424614  92.59185   89.22958   82.013306  76.46834
  71.64471   69.991234  68.20717   66.80865   66.48665   65.02027
  63.06344   60.905426  54.962753  51.551235  49.393967  45.949314
  40.79457   39.744316  38.892696  35.471203  34.63852   37.00902
  38.25814   37.112946  38.685783  37.832924  37.25654   34.812523
  31.657476  30.320087  30.794989  31.04655   31.832859  29.88164
  29.370981  28.38037   28.49973   32.514362  29.703272  31.36743
  30.880053  28.951939  29.418392  27.308567  27.739016  27.589348
  27.418406  27.40277   28.624245  27.992811  27.417887  28.248034
  28.304941  28.088343  29.032864  30.15231   32.855     31.269936]",416.0219206,20.39661542,0.9998754478086772,weighted6,1
19,"[ 13.348012  12.933543  12.587988  15.516975  21.253155  29.589586
  39.811718  44.173477  43.49164   47.156193  48.30923   49.430874
  52.58773   49.80063   50.367153  50.08218   53.623684  56.72121
  60.635082  66.23972   71.05467   75.64452   80.542564  82.95009
  88.003685  95.88322   98.053955 101.513145 105.53476  110.49827
 114.15299  114.22588  117.98962  122.99338  123.193695 124.91938
 125.68     127.91514  128.52599  127.85313  127.472855 128.12717
 129.9725   133.03339  134.30055  138.00507  139.35329  137.4664
 136.35793  134.6234   137.89415  136.55629  133.64656  130.79686
 125.52749  120.773674 116.75785  114.28316  110.940384 105.657524
  99.07745   96.99964   93.060394  89.594124  82.255295  76.56408
  71.60569   69.826324  67.908806  66.3676    65.912506  64.30024
  62.188675  59.877026  53.752884  50.17863   47.84233   44.228397
  38.91336   37.71868   36.729237  33.13295   32.159626  34.395866
  35.51282   34.23386   35.71334   34.74959   34.096405  31.568361
  28.35099   26.952192  27.39461   27.614475  28.381748  26.403519
  25.901846  24.920237  25.078697  29.153706  26.429472  28.17942
  27.772871  25.919237  26.505602  24.515705  25.08788   25.102547
  25.114033  25.274878  26.686636  26.255798  25.883274  26.932724
  27.208801  27.212639  28.397562  29.752542  32.690033  31.317673]",400.607215,20.01517462,0.9998414269908444,weighted6,1
20,"[ 17.991669  17.753437  17.53849   20.632568  26.55031   35.090508
  45.498455  49.969856  49.36459   53.115658  54.288574  55.407627
  58.563023  55.749302  56.300266  55.976116  59.44912   62.429962
  66.21835   71.70247   76.39254   80.86275   85.647766  87.92302
  92.843636 100.59368  102.587875 105.87123  109.73617  114.58164
 118.11214  118.02293  121.65041  126.5143   126.55881  128.11876
 128.74605  130.87955  131.36449  130.5612   130.07256  130.61906
 132.37648  135.36417  136.5682   140.21793  141.50853  139.56674
 138.40648  136.5788   139.79794  138.37508  135.42384  132.49648
 127.14836  122.30507  118.171265 115.570496 112.106544 106.70914
 100.03345   97.87605   93.79215   90.18288   82.67638   76.785576
  71.6417    69.68891   67.58916   65.85239   65.21528   63.404583
  61.081253  58.559364  52.187275  48.39097   45.809826  41.964073
  36.43021   35.037415  33.858917  30.025436  28.861134  30.91341
  31.84934   30.387465  31.738691  30.622564  29.862383  27.217224
  23.913235  22.429256  22.825056  22.999777  23.739616  21.722654
  21.229729  20.259254  20.469475  24.625257  22.019821  23.885784
  23.589039  21.836464  22.58386   20.755713  21.519913  21.757782
  22.017618  22.420456  24.092125  23.935005  23.83785   25.186584
  25.761274  26.067215  27.581633  29.25824   32.51424   31.433025]",398.1214882,19.95298194,0.9998215522442742,weighted6,1
