timestamp,value
192605,109
192606,107.8
192607,107.2
192608,109.4
192609,111.6
192610,115.9
192611,120.7
192612,120.8
192701,120
192702,119.6
192703,119.6
192704,119.5
192705,119.4
192706,117.5
192707,115.2
192708,114
192709,113.7
192710,113.9
192711,112.9
192712,115
192801,120.2
192802,125.3
192803,128.9
192804,130.2
192805,128.9
192806,128.7
192807,128.7
192808,126.9
192809,123.7
192810,119.4
192811,116.1
192812,113.5
192901,110.2
192902,107
192903,101.9
192904,97.5
192905,99.2
192906,104.7
192907,107.9
192908,106.7
192909,104.7
192910,102.7
192911,100.2
192912,95.7
193001,89.3
193002,83.2
193003,80.2
193004,78.6
193005,74.1
193006,65.2
193007,56
193008,52
193009,51.2
193010,50.4
193011,49
193012,47.2
193101,46
193102,44.9
193103,43.1
193104,40.5
193105,37.7
193106,35.9
193107,35.2
193108,32.8
193109,29.2
193110,26.5
193111,24.6
193112,24.7
193201,24.6
193202,23.6
193203,22.1
193204,21
193205,20.2
193206,19
193207,18.6
193208,19.4
193209,20.1
193210,19.5
193211,17.9
193212,15.7
193301,14
193302,13.1
193303,12.7
193304,12.4
193305,11.5
193306,10.2
193307,8.8
193308,7.2
193309,5.8
193310,6
193311,7.7
193312,9
193401,9.5
193402,10.5
193403,11
193404,11.1
193405,11.9
193406,13.5
193407,15.6
193408,17.5
193409,19.7
193410,21.1
193411,21.7
193412,24.9
193501,29.3
193502,32.6
193503,36.7
193504,42.7
193505,49.8
193506,56.9
193507,63.1
193508,69.9
193509,77.4
193510,85.5
193511,91.8
193512,95.3
193601,98.3
193602,103.5
193603,109.8
193604,114.7
193605,120.7
193606,128.6
193607,137.7
193608,146.3
193609,150.5
193610,153.4
193611,160.1
193612,168.6
193701,179.2
193702,189.2
193703,194.4
193704,198.6
193705,198.3
193706,193
193707,188.3
193708,185.2
193709,184.8
193710,184.4
193711,184.6
193712,183
193801,182.2
193802,182.1
193803,179.8
193804,177.2
193805,178.7
193806,182.3
193807,181.4
193808,177.2
193809,172.8
193810,171.8
193811,171.8
193812,171.4
193901,166.9
193902,161.5
193903,162.4
193904,163.3
193905,158.8
193906,151.5
193907,145.9
193908,142.6
193909,142.6
193910,140.6
193911,132.7
193912,127.1
194001,123.8
194002,121.7
194003,118.5
194004,113
194005,110
194006,111.1
194007,112.6
194008,111.3
194009,107.7
194010,103.2
194011,99.5
194012,96.1
194101,94.4
194102,91.2
194103,88
194104,87.3
194105,85.3
194106,81.6
194107,78.5
194108,78.3
194109,79.4
194110,81.9
194111,83.6
194112,79.9
194201,73.1
194202,67
194203,60.8
194204,55.5
194205,53.1
194206,51.8
194207,49.4
194208,46.2
194209,42.6
194210,38.4
194211,35.2
194212,34.2
194301,33.6
194302,33.2
194303,32.7
194304,31.4
194305,29.2
194306,27.5
194307,26.6
194308,24
194309,20.9
194310,18
194311,15.4
194312,14.4
194401,13.6
194402,12.9
194403,13
194404,13.9
194405,14.6
194406,15.3
194407,17
194408,18.9
194409,20.4
194410,23.4
194411,27.5
194412,31.7
194501,36.4
194502,39.7
194503,41.7
194504,46.8
194505,52.8
194506,55.2
194507,57.1
194508,64.3
194509,73.2
194510,80.1
194511,86.9
194512,93.2
194601,101
194602,111.7
194603,121.5
194604,128
194605,135.7
194606,147.7
194607,157.7
194608,163.1
194609,167.3
194610,173.3
194611,182.8
194612,193.4
194701,199.2
194702,204.1
194703,211.2
194704,217.2
194705,218.7
194706,216.1
194707,214.1
194708,210.9
194709,206
194710,206.3
194711,207.1
194712,205.7
194801,205
194802,202.3
194803,198.9
194804,195.7
194805,192.2
194806,191.6
194807,193.5
194808,199.8
194809,209.1
194810,210.3
194811,203.8
194812,197.1
194901,193.4
194902,190.4
194903,188.5
194904,188.4
194905,190.9
194906,192.5
194907,190.3
194908,184.1
194909,176.1
194910,171.4
194911,169.4
194912,167.1
195001,162.8
195002,158.5
195003,150.7
195004,141
195005,131.6
195006,122.6
195007,116.4
195008,111.9
195009,106.7
195010,102.3
195011,101.2
195012,102.4
195101,101.6
195102,98.5
195103,98.9
195104,100.2
195105,99.5
195106,98.9
195107,97.3
195108,94
195109,89.8
195110,84
195111,75.3
195112,66.5
195201,61.5
195202,59.8
195203,56.2
195204,51.4
195205,48
195206,45.5
195207,44
195208,42.1
195209,40.3
195210,39.5
195211,38.8
195212,37.3
195301,34.6
195302,31
195303,28.6
195304,27.2
195305,25
195306,22
195307,18.5
195308,16.7
195309,16.6
195310,15.1
195311,12.8
195312,10.8
195401,9.3
195402,8.2
195403,6.3
195404,5.1
195405,5.5
195406,6.3
195407,7.9
195408,10.5
195409,11.4
195410,11.6
195411,13.8
195412,17.4
195501,20.5
195502,23.7
195503,28
195504,33.5
195505,41.2
195506,50
195507,57
195508,66
195509,78.8
195510,91.3
195511,103.5
195512,114.8
195601,125.8
195602,139.4
195603,154.7
195604,168.1
195605,180.4
195606,193.9
195607,206.1
195608,211.8
195609,214.5
195610,220.6
195611,226
195612,232.7
195701,241.1
195702,243.8
195703,246.8
195704,256.3
195705,262.7
195706,266.1
195707,271.1
195708,275.3
195709,279.3
195710,282.5
195711,284.4
195712,283.3
195801,281.8
195802,284.5
195803,285
195804,278.7
195805,271
195806,264.5
195807,262.3
195808,261.9
195809,260.3
195810,258.1
195811,255.9
195812,255.6
195901,252.9
195902,250.4
195903,247.1
195904,239.7
195905,233.9
195906,228.5
195907,220.6
195908,214.2
195909,207.1
195910,199.7
195911,194.2
195912,187.6
196001,182.5
196002,177
196003,172.1
196004,169.4
196005,165.7
196006,161.3
196007,153.8
196008,145
196009,138.6
196010,132.1
196011,124.5
196012,118.5
196101,113.6
196102,105.9
196103,97.5
196104,91.1
196105,85.1
196106,79.1
196107,75.3
196108,74.4
196109,74.3
196110,73
196111,71.7
196112,69.1
196201,64.2
196202,59.4
196203,56.7
196204,56.1
196205,55.9
196206,54.6
196207,52.5
196208,49.8
196209,46.7
196210,44
196211,42.9
196212,42.6
196301,42.1
196302,42.6
196303,42.6
196304,41.6
196305,41.1
196306,40.4
196307,39.7
196308,39
196309,38.6
196310,37.4
196311,34.2
196312,30.7
196401,28.1
196402,25.7
196403,22.3
196404,18.6
196405,16
196406,15
196407,15.2
196408,15.1
196409,14.6
196410,14.3
196411,15
196412,16.2
196501,17.2
196502,17.7
196503,18.4
196504,19.9
196505,21.2
196506,21.8
196507,22.6
196508,23.8
196509,25.2
196510,28.4
196511,32.1
196512,35.2
196601,39.7
196602,44.8
196603,49.2
196604,53.3
196605,57.9
196606,63.4
196607,71.4
196608,80.3
196609,89.5
196610,95.8
196611,99.4
196612,103
196701,106.2
196702,111.6
196703,116.5
196704,119.8
196705,123.9
196706,129.4
196707,133.3
196708,135
196709,134.9
196710,134.5
196711,137.6
196712,142.5
196801,145.3
196802,145.7
196803,148.2
196804,151.8
196805,152.4
196806,150.9
196807,148.9
196808,148.4
196809,151.5
196810,155.5
196811,156.6
196812,156
196901,155.7
196902,155.1
196903,152.9
196904,150.7
196905,150.4
196906,150.1
196907,149.9
196908,150.7
196909,149.2
196910,147.4
196911,148
196912,148.5
197001,149.5
